qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	qlen	sstart	send	slen	evalue	bitscore	qcov	scov
TRINITY_DN13653_c0_g1_i1.p1	Spodoptera|XP_050558885.1	43.333	30	11	2	41	70	429	117	140	450	0.84	22.3	6.99301	6.66667
TRINITY_DN28321_c0_g3_i1.p1	Bmori|XP_012546165.2	27.692	65	38	2	124	188	233	10	65	276	0.73	21.6	27.897	23.5507
TRINITY_DN8707_c0_g1_i1.p1	Spodoptera|XP_035431091.1	27.273	55	36	2	822	875	957	143	194	388	0.77	23.5	5.74713	14.1753
TRINITY_DN12042_c0_g1_i13.p1	Spodoptera|XP_050562835.1	27.143	70	46	2	162	226	561	995	1064	1896	3.07e-04	34.3	12.4777	3.69198
TRINITY_DN792_c0_g1_i1.p1	Spodoptera|XP_050562835.1	35.294	34	22	0	451	484	520	1205	1238	1896	0.084	26.2	6.53846	1.79325
TRINITY_DN792_c0_g1_i1.p1	Spodoptera|XP_035435228.2	36.364	77	33	5	345	405	520	37	113	172	0.16	24.6	14.8077	44.7674
TRINITY_DN792_c0_g1_i1.p1	Bmori|XP_004930432.1	26.250	80	54	2	1	80	520	42	116	658	0.74	22.7	15.3846	12.1581
TRINITY_DN792_c0_g1_i1.p1	Bmori|XP_004930431.1	26.250	80	54	2	1	80	520	42	116	802	0.82	22.7	15.3846	9.97506
TRINITY_DN769_c0_g1_i1.p1	Bmori|XP_062532228.1	26.562	64	34	1	30	93	179	33	83	215	0.27	22.3	35.7542	29.7674
TRINITY_DN3701_c0_g1_i1.p1	Bmori|XP_004930432.1	30.612	49	29	2	785	833	1180	457	500	658	0.71	24.3	4.15254	7.44681
TRINITY_DN3701_c0_g1_i1.p1	Bmori|XP_004930431.1	30.612	49	29	2	785	833	1180	457	500	802	0.74	24.3	4.15254	6.10973
TRINITY_DN29373_c0_g2_i1.p1	Spodoptera|XP_035445331.2	30.612	49	26	2	4	44	333	97	145	149	0.13	23.9	14.7147	32.8859
TRINITY_DN29373_c0_g2_i1.p1	Spodoptera|XP_050562835.1	30.556	36	25	0	22	57	333	421	456	1896	0.77	22.3	10.8108	1.89873
TRINITY_DN3959_c0_g1_i1.p1	Spodoptera|XP_035443791.1	29.630	27	19	0	586	612	928	219	245	283	0.82	23.5	2.90948	9.54064
TRINITY_DN13792_c0_g1_i1.p2	Bmori|XP_012546165.2	27.586	58	42	0	16	73	165	115	172	276	0.18	22.7	35.1515	21.0145
TRINITY_DN6464_c0_g1_i4.p1	Spodoptera|XP_050557548.1	35.000	20	13	0	46	65	101	134	153	217	0.039	23.5	19.802	9.21659
TRINITY_DN3284_c0_g3_i1.p1	Spodoptera|XP_050557506.1	26.531	49	34	1	121	167	257	319	367	433	0.054	25.4	19.0661	11.3164
TRINITY_DN3284_c0_g3_i1.p1	Bmori|XP_004930497.3	33.333	21	14	0	147	167	257	260	280	364	0.66	21.9	8.17121	5.76923
TRINITY_DN37305_c0_g1_i1.p1	Spodoptera|XP_050563972.1	23.636	55	33	2	117	166	171	168	218	333	0.97	20.4	32.1637	16.5165
TRINITY_DN2371_c0_g1_i2.p1	Bmori|NP_001040283.1	27.586	116	73	3	36	151	597	31	135	149	3.22e-10	50.1	19.4305	77.8523
TRINITY_DN2371_c0_g1_i2.p1	Spodoptera|XP_035445331.2	25.217	115	75	3	37	151	597	32	135	149	1.56e-07	42.4	19.263	77.1812
TRINITY_DN2371_c0_g1_i2.p1	Spodoptera|XP_050558326.1	25.275	91	55	5	102	183	597	460	546	556	0.26	24.6	15.2429	16.3669
TRINITY_DN18384_c1_g4_i1.p1	Spodoptera|XP_050562835.1	31.111	45	26	1	3	47	258	84	123	1896	0.61	21.9	17.4419	2.37342
TRINITY_DN1528_c4_g1_i1.p1	Spodoptera|XP_050558885.1	27.397	73	49	3	511	580	1044	244	315	450	0.35	25.0	6.99234	16.2222
TRINITY_DN1528_c4_g1_i1.p1	Bmori|XP_012548985.2	28.302	53	37	1	568	620	1044	197	248	387	0.76	23.9	5.07663	13.6951
TRINITY_DN35760_c0_g1_i1.p1	Spodoptera|XP_050557506.1	36.667	30	18	1	93	122	188	212	240	433	0.11	23.5	15.9574	6.92841
TRINITY_DN35760_c0_g1_i1.p1	Spodoptera|XP_050557506.1	31.818	22	15	0	101	122	188	2	23	433	0.77	21.2	11.7021	5.08083
TRINITY_DN1435_c0_g2_i1.p1	Spodoptera|XP_050557506.1	35.714	42	25	1	247	288	611	340	379	433	0.022	28.1	6.87398	9.69977
TRINITY_DN1435_c0_g2_i1.p1	Spodoptera|XP_050557548.1	33.898	59	34	3	250	307	611	126	180	217	0.11	25.4	9.6563	27.1889
TRINITY_DN1435_c0_g2_i1.p1	Bmori|NP_001040435.1	33.333	24	16	0	572	595	611	89	112	240	0.81	22.7	3.92799	10
TRINITY_DN11245_c0_g1_i1.p1	Spodoptera|XP_050562835.1	41.667	24	14	0	72	95	141	999	1022	1896	0.59	20.8	17.0213	1.26582
TRINITY_DN587_c5_g1_i1.p1	Spodoptera|XP_050558941.1	36.842	57	32	2	250	305	523	214	267	821	0.26	24.3	10.8987	6.94275
TRINITY_DN587_c5_g1_i1.p1	Spodoptera|XP_050558940.1	36.842	57	32	2	250	305	523	214	267	877	0.29	24.3	10.8987	6.49943
TRINITY_DN14425_c0_g1_i13.p1	Bmori|NP_001037546.1	23.932	117	68	4	258	366	456	21	124	220	0.008	28.5	25.6579	53.1818
TRINITY_DN23264_c3_g1_i1.p1	Spodoptera|XP_050562835.1	27.500	40	23	1	42	75	115	765	804	1896	0.41	20.8	34.7826	2.1097
TRINITY_DN8172_c0_g1_i1.p1	Spodoptera|XP_050562835.1	25.564	133	78	8	189	314	390	1607	1725	1896	0.23	24.3	34.1026	7.01477
TRINITY_DN15761_c1_g1_i3.p1	Spodoptera|XP_050558940.1	25.217	115	69	5	59	160	924	546	656	877	0.094	26.6	12.4459	13.1129
TRINITY_DN15761_c1_g1_i3.p1	Spodoptera|XP_050558941.1	25.217	115	69	5	59	160	924	546	656	821	0.17	25.8	12.4459	14.0073
TRINITY_DN4598_c1_g1_i15.p1	Bmori|XP_012548985.2	35.294	17	11	0	172	188	199	88	104	387	0.19	23.1	8.54271	4.39276
TRINITY_DN2230_c0_g2_i4.p1	Spodoptera|XP_035443792.1	55.556	18	8	0	250	267	349	70	87	260	0.60	22.3	5.15759	6.92308
TRINITY_DN2230_c0_g2_i4.p1	Bmori|NP_001040533.1	55.556	18	8	0	250	267	349	70	87	260	0.60	22.3	5.15759	6.92308
TRINITY_DN2230_c0_g2_i4.p1	Bmori|XP_012544301.1	55.556	18	8	0	250	267	349	70	87	282	0.65	22.3	5.15759	6.38298
TRINITY_DN2230_c0_g2_i4.p1	Spodoptera|XP_035443791.1	55.556	18	8	0	250	267	349	70	87	283	0.68	22.3	5.15759	6.36042
TRINITY_DN790_c0_g2_i5.p1	Spodoptera|XP_050562835.1	26.190	84	43	3	72	138	183	1042	1123	1896	0.48	21.6	45.9016	4.43038
TRINITY_DN767_c0_g1_i1.p1	Bmori|XP_012548985.2	21.622	37	29	0	20	56	146	277	313	387	0.30	21.9	25.3425	9.56072
TRINITY_DN319_c3_g1_i14.p1	Bmori|XP_012546165.2	29.508	61	37	2	894	954	1169	88	142	276	0.18	25.8	5.21814	22.1014
TRINITY_DN3283_c0_g1_i1.p1	Spodoptera|XP_035445331.2	25.806	31	23	0	85	115	170	62	92	149	0.047	24.3	18.2353	20.8054
TRINITY_DN3283_c0_g1_i1.p1	Bmori|NP_001040283.1	24.242	33	25	0	85	117	170	62	94	149	0.054	23.9	19.4118	22.1477
TRINITY_DN3283_c0_g1_i1.p1	Bmori|XP_004930497.3	30.000	40	25	1	125	161	170	16	55	364	0.71	20.8	23.5294	10.989
TRINITY_DN17186_c0_g1_i1.p1	Spodoptera|XP_035444919.1	24.490	49	29	1	167	207	1025	222	270	333	0.35	24.6	4.78049	14.7147
TRINITY_DN17186_c0_g1_i1.p1	Spodoptera|XP_050563972.1	24.490	49	29	1	167	207	1025	222	270	333	0.38	24.6	4.78049	14.7147
TRINITY_DN17186_c0_g1_i1.p1	Bmori|XP_062526798.1	41.176	17	10	0	191	207	1025	253	269	332	0.38	24.6	1.65854	5.12048
TRINITY_DN19591_c0_g2_i1.p1	Spodoptera|XP_050562835.1	34.884	43	22	1	489	525	564	1452	1494	1896	0.39	23.9	7.62411	2.26793
TRINITY_DN19591_c0_g2_i1.p1	Spodoptera|XP_050558326.1	34.286	35	22	1	108	142	564	19	52	556	0.53	23.5	6.20567	6.29496
TRINITY_DN28436_c0_g1_i1.p1	Spodoptera|XP_050558885.1	28.571	49	25	2	189	237	364	234	272	450	0.36	23.1	13.4615	10.8889
TRINITY_DN2370_c0_g1_i1.p1	Bmori|XP_004930497.3	28.000	75	50	2	10	84	253	294	364	364	0.72	21.6	29.6443	20.6044
TRINITY_DN2347_c0_g1_i1.p1	Spodoptera|XP_050558941.1	40.000	25	15	0	201	225	613	255	279	821	0.72	23.1	4.0783	3.04507
TRINITY_DN2347_c0_g1_i1.p1	Spodoptera|XP_050558940.1	41.667	24	14	0	202	225	613	256	279	877	0.85	23.1	3.91517	2.7366
TRINITY_DN21723_c0_g1_i2.p2	Spodoptera|XP_050562835.1	26.190	84	55	2	4	80	160	1539	1622	1896	0.10	23.5	52.5	4.43038
TRINITY_DN33469_c0_g1_i2.p1	Bmori|XP_004930497.3	42.857	14	8	0	6	19	110	5	18	364	0.98	19.6	12.7273	3.84615
TRINITY_DN33469_c0_g1_i2.p1	Bmori|XP_004930497.3	42.857	14	8	0	64	77	110	5	18	364	0.98	19.6	12.7273	3.84615
TRINITY_DN57005_c0_g1_i1.p1	Spodoptera|XP_035440580.2	26.316	38	28	0	72	109	115	14	51	221	0.090	22.7	33.0435	17.1946
TRINITY_DN57005_c0_g1_i1.p1	Bmori|XP_037874601.1	27.027	37	27	0	72	108	115	14	50	217	0.11	22.3	32.1739	17.0507
TRINITY_DN1217_c7_g1_i1.p1	Bmori|XP_004930432.1	27.119	59	33	2	3	58	253	262	313	658	0.65	21.9	23.3202	8.96657
TRINITY_DN1217_c7_g1_i1.p1	Bmori|XP_004930431.1	27.119	59	33	2	3	58	253	262	313	802	0.77	21.6	23.3202	7.35661
TRINITY_DN1434_c0_g1_i1.p1	Spodoptera|XP_050562835.1	53.333	15	7	0	326	340	455	706	720	1896	0.51	23.1	3.2967	0.791139
TRINITY_DN7234_c0_g1_i1.p1	Spodoptera|XP_035441818.2	47.619	21	8	1	161	178	261	199	219	230	0.48	21.9	8.04598	9.13043
TRINITY_DN8408_c1_g1_i1.p1	Spodoptera|XP_050562835.1	33.333	42	21	1	65	106	107	206	240	1896	0.77	20.0	39.2523	2.21519
TRINITY_DN6579_c0_g1_i1.p1	Bmori|NP_001040435.1	26.316	38	28	0	35	72	104	34	71	240	0.69	20.0	36.5385	15.8333
TRINITY_DN6579_c0_g1_i1.p1	Spodoptera|XP_035453953.1	28.947	38	27	0	35	72	104	34	71	240	0.89	19.6	36.5385	15.8333
TRINITY_DN57144_c0_g1_i1.p2	Bmori|XP_062526798.1	22.000	50	39	0	27	76	120	217	266	332	0.89	20.0	41.6667	15.0602
TRINITY_DN1573_c0_g1_i3.p1	Spodoptera|XP_035435228.2	25.424	59	36	2	56	106	132	92	150	172	0.027	24.3	44.697	34.3023
TRINITY_DN18656_c0_g1_i2.p1	Spodoptera|XP_050562835.1	39.130	23	14	0	20	42	224	1265	1287	1896	0.90	21.2	10.2679	1.21308
TRINITY_DN650_c0_g1_i3.p1	Bmori|XP_062532228.1	40.000	20	12	0	112	131	273	196	215	215	0.28	22.7	7.32601	9.30233
TRINITY_DN627_c0_g1_i10.p1	Spodoptera|XP_035440580.2	25.333	75	52	3	230	300	609	58	132	221	0.074	25.8	12.3153	33.9367
TRINITY_DN56489_c0_g1_i1.p1	Bmori|XP_012548985.2	23.636	55	22	2	17	51	121	217	271	387	1.00	19.6	45.4545	14.2119
TRINITY_DN31084_c0_g1_i1.p1	Bmori|XP_062532228.1	31.818	22	15	0	23	44	109	16	37	215	0.69	20.0	20.1835	10.2326
TRINITY_DN213_c1_g1_i1.p1	Spodoptera|XP_050558885.1	28.000	25	18	0	6	30	101	412	436	450	0.004	26.2	24.7525	5.55556
TRINITY_DN8704_c0_g1_i1.p1	Spodoptera|XP_050562835.1	35.294	34	22	0	398	431	528	1614	1647	1896	0.70	23.1	6.43939	1.79325
TRINITY_DN4869_c0_g1_i4.p1	Bmori|XP_012544300.1	28.986	69	42	3	66	130	204	137	202	204	0.21	22.7	33.8235	33.8235
TRINITY_DN766_c0_g1_i16.p1	Spodoptera|XP_050562835.1	30.435	23	16	0	78	100	123	1185	1207	1896	0.55	20.8	18.6992	1.21308
TRINITY_DN7374_c0_g1_i14.p1	Spodoptera|XP_050558941.1	24.444	90	50	2	568	657	835	478	549	821	0.17	25.8	10.7784	10.9622
TRINITY_DN7374_c0_g1_i14.p1	Spodoptera|XP_050558940.1	24.444	90	50	2	568	657	835	478	549	877	0.25	25.0	10.7784	10.2623
TRINITY_DN7374_c0_g1_i14.p1	Bmori|XP_012544301.1	36.000	50	26	3	610	658	835	196	240	282	0.70	23.5	5.98802	17.7305
TRINITY_DN11103_c0_g1_i1.p1	Spodoptera|XP_050563972.1	42.857	28	15	1	178	204	725	271	298	333	0.13	25.8	3.86207	8.40841
TRINITY_DN11103_c0_g1_i1.p1	Spodoptera|XP_035444919.1	45.455	22	12	0	178	199	725	271	292	333	0.13	25.8	3.03448	6.60661
TRINITY_DN11103_c0_g1_i1.p1	Bmori|XP_062526798.1	45.455	22	12	0	178	199	725	270	291	332	0.36	24.3	3.03448	6.62651
TRINITY_DN60490_c0_g1_i1.p2	Spodoptera|XP_035440580.2	70.000	10	3	0	7	16	100	195	204	221	0.68	19.6	10	4.52489
TRINITY_DN8705_c0_g1_i11.p1	Bmori|XP_062532228.1	36.364	44	28	0	881	924	1461	11	54	215	0.52	24.6	3.01164	20.4651
TRINITY_DN894_c2_g1_i1.p1	Spodoptera|XP_050558885.1	37.500	32	20	0	75	106	1059	48	79	450	0.27	25.4	3.02172	7.11111
TRINITY_DN24484_c0_g1_i1.p1	Spodoptera|XP_050558326.1	33.333	36	24	0	18	53	105	361	396	556	0.072	22.7	34.2857	6.47482
TRINITY_DN5392_c1_g1_i3.p1	Spodoptera|XP_050558326.1	26.531	49	32	1	197	245	356	495	539	556	0.27	23.5	13.764	8.81295
TRINITY_DN5392_c1_g1_i3.p1	Spodoptera|XP_050562835.1	37.143	35	17	2	97	129	356	1489	1520	1896	0.53	22.7	9.83146	1.84599
TRINITY_DN10034_c1_g3_i1.p1	Spodoptera|XP_050558941.1	52.941	17	8	0	39	55	102	725	741	821	0.28	21.2	16.6667	2.07065
TRINITY_DN10034_c1_g3_i1.p1	Spodoptera|XP_050558940.1	52.941	17	8	0	39	55	102	725	741	877	0.35	20.8	16.6667	1.93843
TRINITY_DN5392_c1_g2_i3.p1	Spodoptera|XP_050558326.1	26.531	49	32	1	197	245	356	495	539	556	0.27	23.5	13.764	8.81295
TRINITY_DN5392_c1_g2_i3.p1	Spodoptera|XP_050562835.1	37.143	35	17	2	97	129	356	1489	1520	1896	0.53	22.7	9.83146	1.84599
TRINITY_DN24745_c1_g1_i1.p1	Bmori|XP_004930497.3	34.286	35	20	1	7	38	236	238	272	364	0.26	22.7	14.8305	9.61538
TRINITY_DN24745_c1_g1_i1.p1	Bmori|NP_001040283.1	29.412	34	24	0	33	66	236	20	53	149	0.46	21.6	14.4068	22.8188
TRINITY_DN3001_c0_g1_i4.p1	Spodoptera|XP_050557506.1	25.581	43	32	0	28	70	101	302	344	433	0.10	22.3	42.5743	9.93072
TRINITY_DN3001_c0_g1_i4.p1	Spodoptera|XP_050559253.1	26.829	41	26	1	13	49	101	68	108	223	0.18	21.6	40.5941	18.3857
TRINITY_DN3001_c0_g1_i4.p1	Spodoptera|XP_050557548.1	45.000	20	11	0	28	47	101	85	104	217	0.23	21.2	19.802	9.21659
TRINITY_DN3001_c0_g1_i4.p1	Bmori|NP_001037546.1	35.484	31	17	1	20	47	101	75	105	220	0.39	20.4	30.6931	14.0909
TRINITY_DN3001_c0_g1_i4.p1	Spodoptera|XP_050558885.1	33.333	24	16	0	28	51	101	90	113	450	0.47	20.4	23.7624	5.33333
TRINITY_DN3001_c0_g1_i4.p1	Bmori|XP_004930432.1	66.667	9	3	0	50	58	101	198	206	658	0.69	20.0	8.91089	1.36778
TRINITY_DN3001_c0_g1_i4.p1	Bmori|XP_004930431.1	66.667	9	3	0	50	58	101	198	206	802	0.69	20.0	8.91089	1.12219
TRINITY_DN3001_c0_g1_i4.p1	Bmori|XP_004930497.3	34.783	23	15	0	28	50	101	215	237	364	0.82	19.6	22.7723	6.31868
TRINITY_DN9082_c0_g1_i3.p1	Spodoptera|XP_050562835.1	41.176	17	10	0	44	60	113	1595	1611	1896	0.094	22.7	15.0442	0.896624
TRINITY_DN31899_c0_g1_i1.p1	Spodoptera|XP_050560502.1	40.476	42	25	0	3	44	319	58	99	305	1.45e-07	42.7	13.1661	13.7705
TRINITY_DN31899_c0_g1_i1.p1	Spodoptera|XP_050560502.1	35.714	28	18	0	265	292	319	253	280	305	0.058	25.4	8.77743	9.18033
TRINITY_DN31899_c0_g1_i1.p1	Bmori|XP_012546165.2	24.510	102	60	3	9	107	319	2	89	276	7.73e-06	37.4	31.9749	36.9565
TRINITY_DN19590_c0_g1_i1.p1	Spodoptera|XP_050562835.1	34.375	32	19	1	35	64	129	1702	1733	1896	0.061	23.9	24.8062	1.68776
TRINITY_DN9082_c0_g2_i3.p1	Bmori|XP_004930431.1	36.667	30	18	1	58	86	117	761	790	802	0.40	21.2	25.641	3.74065
TRINITY_DN3259_c0_g1_i1.p1	Spodoptera|XP_050557506.1	34.091	44	29	0	408	451	764	314	357	433	0.25	25.0	5.75916	10.1617
TRINITY_DN3259_c0_g1_i1.p1	Spodoptera|XP_035441818.2	31.667	60	39	1	408	467	764	115	172	230	0.55	23.5	7.8534	26.087
TRINITY_DN3259_c0_g1_i1.p1	Bmori|XP_062532228.1	34.146	41	25	1	408	448	764	99	137	215	0.81	23.1	5.36649	19.0698
TRINITY_DN3259_c0_g1_i1.p1	Spodoptera|XP_050560502.1	28.571	56	38	1	246	301	764	225	278	305	0.83	23.1	7.32984	18.3607
TRINITY_DN22635_c0_g1_i1.p1	Bmori|XP_004930432.1	42.857	21	12	0	182	202	302	582	602	658	0.42	22.7	6.95364	3.19149
TRINITY_DN22635_c0_g1_i1.p1	Bmori|XP_004930431.1	42.857	21	12	0	182	202	302	582	602	802	0.45	22.7	6.95364	2.61845
TRINITY_DN19567_c0_g2_i1.p1	Bmori|XP_004930497.3	35.897	39	23	1	55	91	137	26	64	364	0.19	22.3	28.4672	10.7143
TRINITY_DN53192_c0_g1_i1.p1	Spodoptera|XP_050558940.1	50.000	14	7	0	116	129	164	675	688	877	0.90	20.8	8.53659	1.59635
TRINITY_DN53192_c0_g1_i1.p1	Spodoptera|XP_050558941.1	50.000	14	7	0	116	129	164	675	688	821	0.95	20.4	8.53659	1.70524
TRINITY_DN6578_c0_g1_i2.p1	Spodoptera|XP_050560502.1	23.750	80	55	1	54	127	233	83	162	305	0.51	21.9	34.3348	26.2295
TRINITY_DN2485_c0_g3_i1.p1	Spodoptera|XP_050560502.1	24.719	89	65	1	320	408	436	216	302	305	0.57	22.7	20.4128	29.1803
TRINITY_DN1572_c0_g1_i18.p1	Bmori|XP_012546165.2	31.818	44	29	1	1823	1865	1866	105	148	276	0.046	28.5	2.35798	15.942
TRINITY_DN55575_c0_g1_i1.p1	Bmori|XP_012548985.2	44.000	25	14	0	64	88	161	219	243	387	0.56	21.2	15.528	6.45995
TRINITY_DN55575_c0_g1_i1.p1	Bmori|XP_062528878.1	30.952	42	22	3	48	82	161	116	157	259	0.71	20.8	26.087	16.2162
TRINITY_DN8984_c0_g1_i10.p1	Bmori|XP_004930431.1	23.000	100	69	3	192	285	524	75	172	802	0.63	23.1	19.084	12.4688
TRINITY_DN8984_c0_g1_i10.p1	Bmori|XP_004930432.1	23.000	100	69	3	192	285	524	75	172	658	0.65	23.1	19.084	15.1976
TRINITY_DN8984_c0_g1_i10.p1	Bmori|NP_001040283.1	40.000	30	14	1	215	244	524	116	141	149	0.88	21.9	5.72519	20.1342
TRINITY_DN9199_c0_g4_i1.p1	Bmori|NP_001040283.1	34.211	38	25	0	524	561	764	12	49	149	0.14	25.0	4.97382	25.5034
TRINITY_DN9199_c0_g4_i1.p1	Bmori|XP_012546165.2	33.333	42	28	0	646	687	764	104	145	276	0.21	25.0	5.49738	15.2174
TRINITY_DN8286_c0_g1_i6.p1	Spodoptera|XP_050562835.1	21.978	91	65	1	99	189	1133	22	106	1896	0.32	25.4	8.03177	4.79958
TRINITY_DN8286_c0_g1_i6.p1	Spodoptera|XP_035431091.1	34.286	35	20	1	964	998	1133	183	214	388	0.64	24.3	3.08914	9.02062
TRINITY_DN8286_c0_g1_i6.p1	Spodoptera|XP_050563972.1	24.561	57	38	1	991	1047	1133	52	103	333	0.66	24.3	5.03089	17.1171
TRINITY_DN8286_c0_g1_i6.p1	Spodoptera|XP_035444919.1	24.561	57	38	1	991	1047	1133	52	103	333	0.70	23.9	5.03089	17.1171
TRINITY_DN8005_c0_g1_i1.p1	Spodoptera|XP_035431091.1	47.368	19	9	1	207	225	553	255	272	388	0.49	23.5	3.4358	4.89691
TRINITY_DN8005_c0_g1_i1.p1	Bmori|XP_012548985.2	60.000	15	5	1	211	225	553	258	271	387	0.74	22.7	2.71248	3.87597
TRINITY_DN4868_c0_g1_i4.p1	Bmori|XP_037874601.1	36.111	36	21	1	223	258	304	6	39	217	0.12	24.3	11.8421	16.5899
TRINITY_DN4868_c0_g1_i4.p1	Bmori|XP_012546165.2	40.909	22	13	0	81	102	304	228	249	276	0.98	21.6	7.23684	7.97101
TRINITY_DN44881_c0_g1_i1.p1	Spodoptera|XP_050562835.1	29.508	61	40	2	133	190	313	694	754	1896	0.063	25.4	19.4888	3.2173
TRINITY_DN11800_c0_g1_i1.p1	Spodoptera|XP_050558941.1	36.364	33	17	1	385	417	432	770	798	821	0.24	24.3	7.63889	4.01949
TRINITY_DN18096_c0_g1_i1.p1	Spodoptera|XP_035443792.1	35.294	34	20	2	124	157	230	224	255	260	0.54	21.9	14.7826	13.0769
TRINITY_DN23546_c0_g1_i1.p1	Spodoptera|XP_035443792.1	50.000	18	9	0	102	119	157	148	165	260	0.68	20.8	11.465	6.92308
TRINITY_DN23546_c0_g1_i1.p1	Spodoptera|XP_035443791.1	50.000	18	9	0	102	119	157	148	165	283	0.75	20.8	11.465	6.36042
TRINITY_DN11102_c0_g1_i2.p1	Spodoptera|XP_050558940.1	31.034	29	20	0	40	68	244	683	711	877	0.18	23.5	11.8852	3.30673
TRINITY_DN11102_c0_g1_i2.p1	Spodoptera|XP_050558940.1	23.529	85	58	1	32	116	244	517	594	877	0.42	22.3	34.8361	9.69213
TRINITY_DN11102_c0_g1_i2.p1	Spodoptera|XP_050558941.1	31.034	29	20	0	40	68	244	683	711	821	0.24	23.1	11.8852	3.53228
TRINITY_DN11102_c0_g1_i2.p1	Spodoptera|XP_050558941.1	23.529	85	58	1	32	116	244	517	594	821	0.40	22.3	34.8361	10.3532
TRINITY_DN11102_c0_g1_i2.p1	Bmori|XP_004930432.1	28.358	67	46	1	32	96	244	498	564	658	0.37	22.7	27.459	10.1824
TRINITY_DN11102_c0_g1_i2.p1	Bmori|XP_004930431.1	28.358	67	46	1	32	96	244	498	564	802	0.38	22.7	27.459	8.35411
TRINITY_DN3955_c0_g1_i1.p1	Spodoptera|XP_035441818.2	28.571	42	30	0	635	676	745	9	50	230	0.15	25.4	5.63758	18.2609
TRINITY_DN1100_c17_g1_i1.p1	Spodoptera|XP_050562835.1	45.000	20	9	1	34	51	126	884	903	1896	0.95	20.0	15.873	1.05485
TRINITY_DN17858_c0_g2_i1.p1	Bmori|NP_001040435.1	31.481	54	37	0	79	132	462	14	67	240	0.39	23.5	11.6883	22.5
TRINITY_DN52813_c0_g1_i1.p1	Spodoptera|XP_050562835.1	22.449	49	35	1	174	219	220	450	498	1896	0.42	22.3	22.2727	2.58439
TRINITY_DN3257_c0_g1_i27.p1	Bmori|XP_012546165.2	19.643	112	79	2	1094	1194	1534	31	142	276	0.016	29.6	7.30117	40.5797
TRINITY_DN328_c1_g1_i1.p1	Spodoptera|XP_035444198.2	33.333	33	16	1	1	33	240	51	77	204	0.26	22.7	13.75	16.1765
TRINITY_DN328_c1_g1_i1.p1	Bmori|NP_001040283.1	26.316	95	42	3	35	124	240	74	145	149	0.35	21.9	39.5833	63.7584
TRINITY_DN328_c1_g1_i1.p1	Spodoptera|XP_035441818.2	28.000	50	28	2	6	55	240	117	158	230	0.72	21.6	20.8333	21.7391
TRINITY_DN328_c1_g1_i1.p1	Spodoptera|XP_035445331.2	43.750	16	9	0	100	115	240	121	136	149	0.90	20.8	6.66667	10.7383
TRINITY_DN30148_c0_g1_i1.p1	Spodoptera|XP_050560502.1	57.143	14	6	0	73	86	104	206	219	305	0.28	21.2	13.4615	4.59016
TRINITY_DN30148_c0_g1_i1.p1	Spodoptera|XP_050559253.1	20.455	44	35	0	2	45	104	152	195	223	0.38	20.8	42.3077	19.7309
TRINITY_DN195_c2_g1_i1.p1	Bmori|XP_012546165.2	27.778	36	26	0	226	261	376	104	139	276	0.18	24.3	9.57447	13.0435
TRINITY_DN195_c2_g1_i1.p1	Spodoptera|XP_035443791.1	36.842	19	12	0	89	107	376	199	217	283	0.56	22.7	5.05319	6.71378
TRINITY_DN195_c2_g1_i1.p1	Bmori|NP_001040533.1	36.842	19	12	0	89	107	376	199	217	260	0.57	22.3	5.05319	7.30769
TRINITY_DN195_c2_g1_i1.p1	Spodoptera|XP_035443792.1	36.842	19	12	0	89	107	376	199	217	260	0.58	22.3	5.05319	7.30769
TRINITY_DN195_c2_g1_i1.p1	Bmori|XP_012544301.1	35.000	20	13	0	89	108	376	199	218	282	0.60	22.3	5.31915	7.0922
TRINITY_DN16789_c1_g1_i1.p1	Bmori|NP_001040533.1	21.277	94	55	2	9	83	131	156	249	260	0.62	20.4	71.7557	36.1538
TRINITY_DN16789_c1_g1_i1.p1	Spodoptera|XP_035443792.1	21.739	92	53	2	11	83	131	158	249	260	0.66	20.4	70.229	35.3846
TRINITY_DN1689_c0_g1_i2.p1	Bmori|XP_012544300.1	45.455	22	11	1	193	214	518	143	163	204	0.74	22.7	4.2471	10.7843
TRINITY_DN1689_c0_g1_i2.p1	Spodoptera|XP_035443791.1	33.333	36	17	2	427	456	518	201	235	283	0.78	22.7	6.94981	12.7208
TRINITY_DN1689_c0_g2_i1.p1	Spodoptera|XP_035444198.2	22.642	53	41	0	86	138	475	73	125	204	0.27	23.9	11.1579	25.9804
TRINITY_DN1689_c0_g2_i1.p1	Spodoptera|XP_035443791.1	37.143	35	17	2	428	457	475	201	235	283	0.42	23.5	7.36842	12.3675
TRINITY_DN1275_c1_g1_i10.p1	Spodoptera|XP_050558940.1	29.630	54	33	2	118	166	857	101	154	877	0.70	23.9	6.30105	6.15735
TRINITY_DN1275_c1_g1_i10.p1	Spodoptera|XP_050558941.1	29.630	54	33	2	118	166	857	101	154	821	0.74	23.9	6.30105	6.57734
TRINITY_DN4455_c1_g1_i1.p1	Bmori|XP_004930431.1	27.103	107	62	4	78	177	182	433	530	802	0.002	29.3	58.7912	13.3416
TRINITY_DN4455_c1_g1_i1.p1	Bmori|XP_004930432.1	27.103	107	62	4	78	177	182	433	530	658	0.003	28.9	58.7912	16.2614
