qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	qlen	sstart	send	slen	evalue	bitscore	qcov	scov
TRINITY_DN58976_c0_g1_i1.p1	Spodoptera|XP_035435407.2	26.527	524	335	16	33	527	582	18	520	583	2.44e-47	167	90.0344	89.8799
TRINITY_DN58976_c0_g1_i1.p1	Bmori|NP_001040174.1	26.691	547	331	19	42	561	582	23	526	540	1.37e-46	164	93.9863	101.296
TRINITY_DN58976_c0_g1_i1.p1	Spodoptera|XP_035429431.2	26.789	489	326	13	62	542	582	43	507	553	2.16e-45	160	84.0206	88.4268
TRINITY_DN58976_c0_g1_i1.p1	Bmori|XP_062526066.1	27.473	546	318	19	33	547	582	5	503	558	3.42e-45	160	93.8144	97.8495
TRINITY_DN58976_c0_g1_i1.p1	Bmori|XP_004933450.1	26.443	537	338	21	38	541	582	20	532	580	1.05e-44	159	92.268	92.5862
TRINITY_DN58976_c0_g1_i1.p1	Spodoptera|XP_050553603.1	26.177	531	339	21	34	542	582	9	508	554	1.38e-43	155	91.2371	95.8484
TRINITY_DN58976_c0_g1_i1.p1	Spodoptera|XP_035430264.2	29.310	406	256	12	63	462	582	45	425	562	4.14e-42	151	69.7595	72.242
TRINITY_DN58976_c0_g1_i1.p1	Spodoptera|XP_050551626.1	27.767	497	301	15	49	527	582	581	1037	1092	9.26e-42	153	85.3952	45.5128
TRINITY_DN58976_c0_g1_i1.p1	Spodoptera|XP_050551626.1	25.662	491	305	18	49	527	582	29	471	1092	4.69e-31	120	84.3643	44.9634
TRINITY_DN58976_c0_g1_i1.p1	Bmori|XP_037869459.1	25.813	523	335	17	34	545	582	18	498	533	9.82e-41	147	89.8625	98.1238
TRINITY_DN58976_c0_g1_i1.p1	Bmori|XP_004933503.2	23.985	517	334	15	45	531	582	28	515	581	1.57e-40	147	88.8316	88.9845
TRINITY_DN58976_c0_g1_i1.p1	Spodoptera|XP_035449450.2	26.874	547	324	24	49	574	582	35	526	547	7.82e-40	145	93.9863	100
TRINITY_DN58976_c0_g1_i1.p1	Spodoptera|XP_035442586.2	26.538	520	318	20	35	530	582	9	488	553	3.29e-39	143	89.3471	94.0325
TRINITY_DN58976_c0_g1_i1.p1	Spodoptera|XP_050560005.1	24.956	573	363	24	42	580	582	24	563	570	6.96e-39	142	98.4536	100.526
TRINITY_DN58976_c0_g1_i1.p1	Bmori|XP_062527686.1	25.283	530	334	21	36	545	582	18	505	545	8.48e-39	142	91.0653	97.2477
TRINITY_DN58976_c0_g1_i1.p1	Spodoptera|XP_035430907.2	29.208	404	260	10	63	462	582	44	425	562	1.33e-38	141	69.4158	71.8861
TRINITY_DN58976_c0_g1_i1.p1	Bmori|XP_037869367.1	26.336	524	331	17	34	545	582	18	498	533	1.55e-38	141	90.0344	98.3114
TRINITY_DN58976_c0_g1_i1.p1	Bmori|NP_001268820.1	24.510	510	303	18	34	527	582	20	463	531	6.00e-38	139	87.6289	96.0452
TRINITY_DN58976_c0_g1_i1.p1	Spodoptera|XP_035449447.2	26.296	540	336	22	49	574	582	35	526	547	1.05e-37	139	92.7835	98.7203
TRINITY_DN58976_c0_g1_i1.p1	Bmori|NP_001121786.1	24.951	509	331	14	39	535	582	24	493	650	5.99e-35	131	87.457	78.3077
TRINITY_DN58976_c0_g1_i1.p1	Bmori|NP_001116501.1	26.136	528	329	19	36	545	582	18	502	545	5.74e-34	127	90.7216	96.8807
TRINITY_DN58976_c0_g1_i1.p1	Bmori|XP_062526727.1	25.849	530	326	18	34	545	582	18	498	533	1.00e-33	127	91.0653	99.4371
TRINITY_DN58976_c0_g1_i1.p1	Bmori|NP_001177297.1	27.054	499	287	23	50	527	582	26	468	526	4.28e-33	125	85.7388	94.8669
TRINITY_DN58976_c0_g1_i1.p1	Spodoptera|XP_035452555.2	28.529	340	200	11	45	373	582	28	335	627	6.57e-32	122	58.4192	54.2265
TRINITY_DN58976_c0_g1_i1.p1	Spodoptera|XP_035451693.2	28.455	492	290	22	60	537	582	41	484	528	1.54e-31	120	84.5361	93.1818
TRINITY_DN17127_c0_g1_i1.p1	Bmori|NP_001268820.1	30.233	43	28	1	239	281	380	334	374	531	0.082	26.2	11.3158	8.09793
TRINITY_DN393_c6_g1_i1.p1	Spodoptera|XP_035438336.2	42.857	21	12	0	92	112	341	79	99	553	0.92	22.7	6.15836	3.79747
TRINITY_DN2001_c3_g1_i2.p1	Bmori|NP_001116814.1	28.571	56	33	2	131	185	295	289	338	545	0.59	23.1	18.9831	10.2752
TRINITY_DN871_c0_g1_i1.p1	Bmori|NP_001268820.1	29.032	62	40	2	136	197	405	460	517	531	0.35	24.3	15.3086	11.6761
TRINITY_DN848_c0_g1_i1.p1	Bmori|XP_004932947.1	24.528	53	40	0	867	919	2183	243	295	533	0.098	28.9	2.42785	9.94371
TRINITY_DN848_c0_g1_i1.p1	Spodoptera|XP_035444718.2	24.528	53	40	0	867	919	2183	241	293	532	0.20	27.7	2.42785	9.96241
TRINITY_DN26809_c0_g1_i28.p1	Bmori|NP_001104822.1	57.143	14	6	0	213	226	346	47	60	535	0.25	24.6	4.04624	2.61682
TRINITY_DN6543_c0_g1_i1.p1	Spodoptera|XP_035435877.2	24.138	29	22	0	104	132	209	428	456	585	0.53	22.7	13.8756	4.95726
TRINITY_DN2427_c0_g1_i4.p1	Bmori|NP_001104822.1	33.333	51	30	1	339	389	915	439	485	535	0.14	26.9	5.57377	9.53271
TRINITY_DN22583_c1_g1_i2.p1	Spodoptera|XP_050560005.1	34.375	32	12	1	57	79	156	11	42	570	0.65	21.9	20.5128	5.61404
TRINITY_DN1514_c0_g2_i2.p1	Spodoptera|XP_035430420.2	32.558	43	27	1	120	160	179	47	89	554	0.22	23.5	24.0223	7.76173
TRINITY_DN6682_c0_g1_i1.p1	Spodoptera|XP_035430420.2	32.432	37	25	0	85	121	389	306	342	554	0.41	24.3	9.51157	6.6787
TRINITY_DN13872_c0_g1_i2.p1	Spodoptera|XP_035452555.2	26.471	68	44	2	239	303	319	480	544	627	0.22	24.6	21.3166	10.8453
TRINITY_DN13872_c0_g1_i2.p1	Bmori|NP_001268820.1	20.904	177	102	7	141	283	319	176	348	531	0.48	23.5	55.4859	33.3333
TRINITY_DN9839_c0_g1_i51.p1	Spodoptera|XP_035456135.2	29.167	96	57	4	973	1062	1184	455	545	750	0.49	25.8	8.10811	12.8
TRINITY_DN9839_c0_g1_i51.p1	Spodoptera|XP_035456134.2	28.421	95	59	3	973	1062	1184	549	639	844	0.50	25.8	8.02365	11.2559
TRINITY_DN8926_c0_g1_i12.p2	Bmori|XP_062527686.1	25.397	63	44	1	46	105	114	387	449	545	0.067	23.9	55.2632	11.5596
TRINITY_DN8926_c0_g1_i12.p2	Bmori|NP_001116501.1	40.909	22	13	0	46	67	114	384	405	545	0.12	23.1	19.2982	4.0367
TRINITY_DN8926_c0_g1_i12.p2	Spodoptera|XP_035449450.2	24.242	99	61	3	18	113	114	370	457	547	0.61	21.2	86.8421	18.0987
TRINITY_DN31025_c0_g4_i1.p1	Spodoptera|XP_050549265.1	23.188	69	50	1	182	247	360	31	99	532	0.21	25.0	19.1667	12.9699
TRINITY_DN31025_c0_g5_i2.p1	Spodoptera|XP_035456134.2	37.255	51	31	1	891	940	1010	665	715	844	0.37	25.8	5.0495	6.04265
TRINITY_DN31025_c0_g5_i2.p1	Spodoptera|XP_035456135.2	37.255	51	31	1	891	940	1010	571	621	750	0.50	25.4	5.0495	6.8
TRINITY_DN31025_c0_g5_i2.p1	Spodoptera|XP_035459067.2	40.000	25	15	0	5	29	1010	121	145	546	0.77	24.6	2.47525	4.57875
TRINITY_DN27604_c0_g1_i5.p1	Spodoptera|XP_035430420.2	32.500	40	26	1	87	125	430	348	387	554	0.65	23.9	9.30233	7.22022
TRINITY_DN730_c0_g1_i46.p1	Spodoptera|XP_035452555.2	35.000	40	25	1	314	352	608	23	62	627	0.028	28.9	6.57895	6.37959
TRINITY_DN730_c0_g1_i46.p1	Spodoptera|XP_035444718.2	40.000	25	15	0	471	495	608	176	200	532	0.36	25.0	4.11184	4.69925
TRINITY_DN730_c0_g1_i46.p1	Spodoptera|XP_035435877.2	25.714	35	26	0	471	505	608	199	233	585	0.66	24.3	5.75658	5.98291
TRINITY_DN1217_c15_g1_i3.p1	Spodoptera|XP_035430907.2	42.857	35	19	1	96	130	356	54	87	562	0.17	25.0	9.83146	6.22776
TRINITY_DN1217_c15_g1_i3.p1	Bmori|XP_012549721.1	22.222	63	43	1	14	76	356	265	321	740	0.46	23.9	17.6966	8.51351
TRINITY_DN1217_c15_g1_i3.p1	Bmori|NP_001040466.1	22.222	63	43	1	14	76	356	281	337	756	0.49	23.9	17.6966	8.33333
TRINITY_DN7315_c0_g1_i1.p1	Spodoptera|XP_050553323.1	43.750	32	12	1	893	918	945	400	431	565	0.96	24.3	3.38624	5.66372
TRINITY_DN55656_c0_g1_i1.p1	Spodoptera|XP_035438336.2	31.818	44	19	2	205	246	296	415	449	553	0.16	25.0	14.8649	7.9566
TRINITY_DN16910_c0_g2_i3.p1	Bmori|NP_001116814.1	36.000	25	16	0	17	41	144	63	87	545	0.74	21.6	17.3611	4.58716
TRINITY_DN5072_c0_g1_i1.p1	Bmori|XP_062527686.1	24.823	141	67	5	385	491	516	100	235	545	0.78	23.9	27.3256	25.8716
TRINITY_DN7454_c0_g1_i1.p1	Spodoptera|XP_035452555.2	27.907	43	31	0	185	227	315	93	135	627	0.63	23.1	13.6508	6.85805
TRINITY_DN22995_c0_g1_i1.p1	Spodoptera|XP_050551513.1	46.667	15	8	0	29	43	104	483	497	589	0.86	20.4	14.4231	2.54669
TRINITY_DN58975_c0_g1_i4.p1	Bmori|NP_001116501.1	37.500	24	15	0	256	279	388	480	503	545	0.37	24.3	6.18557	4.40367
TRINITY_DN58975_c0_g1_i4.p1	Spodoptera|XP_035430907.2	38.095	21	13	0	285	305	388	82	102	562	0.61	23.5	5.41237	3.73665
TRINITY_DN1217_c1_g1_i10.p1	Spodoptera|XP_035452555.2	29.412	68	44	3	41	107	252	371	435	627	0.059	26.2	26.9841	10.8453
TRINITY_DN1498_c1_g1_i15.p1	Spodoptera|XP_035459067.2	30.159	63	40	1	1058	1120	1241	140	198	546	0.51	25.8	5.07655	11.5385
TRINITY_DN60432_c0_g1_i1.p1	Spodoptera|XP_050551626.1	30.645	62	32	3	124	174	178	1004	1065	1092	0.43	22.7	34.8315	5.67766
TRINITY_DN1501_c2_g1_i1.p1	Spodoptera|XP_035459067.2	31.818	22	15	0	230	251	339	255	276	546	0.35	24.3	6.48968	4.0293
TRINITY_DN1501_c2_g1_i1.p1	Bmori|XP_062526727.1	33.333	36	20	1	125	160	339	480	511	533	0.87	22.7	10.6195	6.75422
TRINITY_DN172_c0_g1_i17.p1	Spodoptera|XP_050560005.1	41.667	24	14	0	84	107	648	325	348	570	0.10	26.9	3.7037	4.21053
TRINITY_DN13870_c0_g1_i1.p1	Spodoptera|XP_035435407.2	25.287	87	36	3	3	89	177	365	422	583	0.24	23.5	49.1525	14.9228
TRINITY_DN12934_c0_g1_i1.p1	Spodoptera|XP_035449447.2	46.667	30	16	0	143	172	681	461	490	547	0.024	28.9	4.40529	5.48446
TRINITY_DN12934_c0_g1_i1.p1	Spodoptera|XP_035449450.2	44.444	27	15	0	146	172	681	464	490	547	0.17	26.2	3.96476	4.93601
TRINITY_DN986_c0_g1_i11.p1	Bmori|NP_001104822.1	31.507	73	38	4	8	72	587	115	183	535	0.56	24.3	12.4361	13.6449
TRINITY_DN986_c0_g1_i11.p1	Bmori|NP_001040174.1	33.333	42	25	1	25	63	587	147	188	540	0.66	24.3	7.15503	7.77778
TRINITY_DN288_c0_g1_i1.p1	Bmori|XP_004932947.1	44.444	18	10	0	6	23	164	470	487	533	0.35	22.7	10.9756	3.37711
TRINITY_DN14503_c0_g1_i3.p1	Spodoptera|XP_050551626.1	47.619	21	11	0	226	246	428	34	54	1092	0.36	24.6	4.90654	1.92308
TRINITY_DN20449_c0_g1_i1.p1	Bmori|XP_004924611.1	28.125	32	23	0	33	64	117	346	377	555	0.31	22.3	27.3504	5.76577
TRINITY_DN59049_c0_g1_i1.p2	Spodoptera|XP_050549265.1	34.146	41	26	1	122	161	170	354	394	532	0.13	24.3	24.1176	7.70677
TRINITY_DN59049_c0_g1_i1.p2	Spodoptera|XP_050553323.1	25.490	51	37	1	113	163	170	490	539	565	0.47	22.3	30	9.02655
TRINITY_DN9838_c0_g1_i1.p1	Bmori|NP_001116814.1	27.273	33	24	0	63	95	439	339	371	545	0.59	23.9	7.51708	6.05505
TRINITY_DN6244_c1_g1_i12.p1	Spodoptera|XP_035438336.2	28.571	70	46	2	89	157	220	414	480	553	0.003	30.0	31.8182	12.6582
TRINITY_DN6244_c1_g1_i12.p1	Bmori|XP_062526066.1	28.571	70	41	2	94	157	220	419	485	558	0.15	24.6	31.8182	12.5448
TRINITY_DN8227_c0_g1_i15.p1	Spodoptera|XP_050553603.1	31.667	60	29	2	409	456	568	297	356	554	0.18	25.8	10.5634	10.8303
TRINITY_DN8227_c0_g1_i15.p1	Spodoptera|XP_050553323.1	40.741	27	16	0	430	456	568	329	355	565	0.38	25.0	4.75352	4.77876
TRINITY_DN4832_c0_g1_i2.p1	Bmori|XP_004933503.2	50.000	18	9	0	469	486	621	63	80	581	0.60	24.3	2.89855	3.09811
TRINITY_DN4809_c0_g2_i1.p1	Spodoptera|XP_050551513.1	44.000	25	13	1	35	59	176	43	66	589	0.11	24.6	14.2045	4.24448
TRINITY_DN4809_c0_g2_i1.p1	Bmori|XP_004932947.1	38.889	18	11	0	44	61	176	276	293	533	0.58	22.3	10.2273	3.37711
TRINITY_DN4809_c0_g2_i1.p1	Spodoptera|XP_035456135.2	24.074	54	32	1	85	138	176	350	394	750	0.89	21.6	30.6818	7.2
TRINITY_DN289_c0_g1_i1.p1	Spodoptera|XP_035459067.2	30.769	26	18	0	87	112	168	154	179	546	0.83	21.6	15.4762	4.7619
TRINITY_DN6401_c0_g1_i1.p1	Spodoptera|XP_050549265.1	53.846	13	6	0	34	46	105	348	360	532	0.52	21.2	12.381	2.44361
TRINITY_DN3479_c0_g1_i12.p1	Bmori|XP_012549721.1	58.824	17	7	0	912	928	1168	468	484	740	0.94	24.6	1.45548	2.2973
TRINITY_DN3479_c0_g1_i12.p1	Bmori|NP_001040466.1	58.824	17	7	0	912	928	1168	484	500	756	0.96	24.6	1.45548	2.24868
TRINITY_DN54742_c0_g1_i1.p1	Bmori|XP_004924611.1	35.294	34	22	0	4	37	104	388	421	555	0.001	29.3	32.6923	6.12613
TRINITY_DN2152_c1_g1_i11.p1	Bmori|XP_004924612.2	22.785	79	48	2	315	393	669	449	514	550	0.65	24.3	11.8087	14.3636
TRINITY_DN136_c2_g1_i1.p1	Spodoptera|XP_035452555.2	24.444	45	34	0	170	214	271	432	476	627	0.25	24.3	16.6052	7.17703
TRINITY_DN136_c2_g1_i1.p1	Spodoptera|XP_035430420.2	33.333	24	16	0	53	76	271	7	30	554	0.98	22.3	8.85609	4.33213
TRINITY_DN38575_c0_g2_i1.p1	Spodoptera|XP_035449450.2	27.692	65	32	3	38	97	289	38	92	547	0.34	23.9	22.4913	11.883
TRINITY_DN846_c0_g1_i2.p1	Spodoptera|XP_035450368.2	31.667	60	31	2	273	324	475	6	63	538	0.96	23.1	12.6316	11.1524
TRINITY_DN1769_c0_g5_i1.p1	Spodoptera|XP_035435877.2	30.612	49	27	2	239	282	417	152	198	585	0.069	26.9	11.7506	8.37607
TRINITY_DN1769_c0_g5_i1.p1	Bmori|XP_004933503.2	55.556	18	8	0	239	256	417	148	165	581	0.26	25.0	4.31655	3.09811
TRINITY_DN17939_c0_g2_i2.p1	Bmori|NP_001121786.1	18.750	64	52	0	21	84	217	469	532	650	0.13	24.6	29.4931	9.84615
TRINITY_DN8923_c0_g1_i3.p1	Spodoptera|XP_035430264.2	27.692	65	38	2	152	216	306	150	205	562	0.41	23.9	21.2418	11.5658
TRINITY_DN8225_c0_g2_i1.p1	Spodoptera|XP_050551626.1	32.000	50	31	3	131	179	381	254	301	1092	0.61	23.5	13.1234	4.57875
TRINITY_DN53946_c0_g1_i1.p1	Bmori|XP_004924611.1	53.333	15	6	1	127	141	173	468	481	555	0.93	21.6	8.67052	2.7027
TRINITY_DN3466_c2_g1_i12.p1	Bmori|XP_004933450.1	35.294	34	20	1	150	183	652	526	557	580	0.57	24.6	5.21472	5.86207
TRINITY_DN287_c0_g2_i4.p1	Spodoptera|XP_035456134.2	27.778	54	35	1	35	88	1072	621	670	844	0.40	25.8	5.03731	6.3981
TRINITY_DN287_c0_g2_i4.p1	Spodoptera|XP_035456135.2	27.778	54	35	1	35	88	1072	527	576	750	0.50	25.4	5.03731	7.2
TRINITY_DN2564_c0_g1_i16.p1	Spodoptera|XP_035430907.2	27.778	54	39	0	375	428	977	456	509	562	0.089	27.7	5.52712	9.60854
TRINITY_DN1651_c0_g1_i3.p1	Bmori|NP_001037027.1	40.000	65	35	3	371	433	716	110	172	570	0.24	25.8	9.07821	11.4035
TRINITY_DN705_c0_g2_i1.p1	Spodoptera|XP_035444718.2	27.381	84	58	2	345	425	454	192	275	532	0.091	26.6	18.5022	15.7895
TRINITY_DN705_c0_g2_i1.p1	Spodoptera|XP_035456134.2	24.675	77	55	2	335	410	454	289	363	844	0.53	24.3	16.9604	9.12322
TRINITY_DN705_c0_g2_i1.p1	Spodoptera|XP_035456135.2	24.675	77	55	2	335	410	454	195	269	750	0.55	23.9	16.9604	10.2667
TRINITY_DN3220_c0_g1_i1.p1	Bmori|XP_004924612.2	61.538	13	5	0	401	413	486	288	300	550	0.36	24.6	2.6749	2.36364
TRINITY_DN3220_c0_g1_i1.p1	Spodoptera|XP_035430264.2	47.059	17	9	0	404	420	486	286	302	562	0.54	24.3	3.49794	3.02491
TRINITY_DN4675_c1_g1_i6.p1	Bmori|NP_001121786.1	47.059	17	9	0	76	92	123	31	47	650	0.55	21.6	13.8211	2.61538
TRINITY_DN4675_c1_g1_i6.p1	Spodoptera|XP_035449631.1	37.500	32	20	0	74	105	123	322	353	567	0.66	21.2	26.0163	5.64374
TRINITY_DN9278_c0_g1_i10.p1	Spodoptera|XP_050553603.1	29.268	41	22	1	275	308	654	440	480	554	0.39	25.0	6.26911	7.40072
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_035449447.2	73.267	101	26	1	1	101	107	442	541	547	3.24e-53	167	94.3925	18.4644
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_035449450.2	73.333	105	26	2	1	105	107	442	544	547	1.13e-51	162	98.1308	19.1956
TRINITY_DN22156_c0_g1_i1.p1	Bmori|XP_062526727.1	61.458	96	37	0	1	96	107	431	526	533	9.56e-39	127	89.7196	18.0113
TRINITY_DN22156_c0_g1_i1.p1	Bmori|XP_037869459.1	61.458	96	37	0	1	96	107	431	526	533	1.73e-38	127	89.7196	18.0113
TRINITY_DN22156_c0_g1_i1.p1	Bmori|XP_037869367.1	60.417	96	38	0	1	96	107	431	526	533	5.28e-38	125	89.7196	18.0113
TRINITY_DN22156_c0_g1_i1.p1	Bmori|XP_062527686.1	53.846	104	47	1	1	104	107	439	541	545	8.75e-38	125	97.1963	19.0826
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_050551626.1	50.962	104	50	1	2	104	107	426	529	1092	5.93e-37	124	97.1963	9.52381
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_050551626.1	51.000	100	47	1	1	100	107	994	1091	1092	4.15e-32	110	93.4579	9.15751
TRINITY_DN22156_c0_g1_i1.p1	Bmori|NP_001116501.1	50.000	104	51	1	1	104	107	436	538	545	1.07e-35	119	97.1963	19.0826
TRINITY_DN22156_c0_g1_i1.p1	Bmori|NP_001268820.1	50.000	96	46	1	1	96	107	420	513	531	6.52e-29	100	89.7196	18.0791
TRINITY_DN22156_c0_g1_i1.p1	Bmori|NP_001177297.1	47.312	93	46	2	1	93	107	426	515	526	9.65e-27	94.7	86.9159	17.6806
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_035451693.2	41.667	96	53	2	1	96	107	428	520	528	6.45e-25	89.7	89.7196	18.1818
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_035456134.2	44.211	95	53	0	2	96	107	536	630	844	7.33e-21	78.2	88.785	11.2559
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_035456135.2	44.211	95	53	0	2	96	107	442	536	750	9.82e-21	77.8	88.785	12.6667
TRINITY_DN22156_c0_g1_i1.p1	Bmori|NP_001116814.1	43.299	97	54	1	1	97	107	443	538	545	4.79e-20	75.9	90.6542	17.7982
TRINITY_DN22156_c0_g1_i1.p1	Bmori|XP_012549721.1	45.918	98	50	3	2	97	107	428	524	740	5.70e-20	75.5	91.5888	13.2432
TRINITY_DN22156_c0_g1_i1.p1	Bmori|NP_001040466.1	45.918	98	50	3	2	97	107	444	540	756	7.95e-20	75.1	91.5888	12.963
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_035459067.2	40.000	100	58	2	1	100	107	442	539	546	9.18e-20	75.1	93.4579	18.315
TRINITY_DN22156_c0_g1_i1.p1	Bmori|XP_004932947.1	34.343	99	61	2	1	99	107	435	529	533	2.53e-17	67.8	92.5234	18.5741
TRINITY_DN22156_c0_g1_i1.p1	Bmori|XP_004932947.1	31.818	44	21	2	15	58	107	70	104	533	0.69	20.8	41.1215	8.25516
TRINITY_DN22156_c0_g1_i1.p1	Bmori|XP_062526066.1	46.875	64	32	2	32	93	107	476	539	558	3.35e-16	64.7	59.8131	11.4695
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_035444718.2	33.010	103	65	2	1	103	107	433	531	532	7.76e-16	63.5	96.2617	19.3609
TRINITY_DN22156_c0_g1_i1.p1	Bmori|NP_001040174.1	31.959	97	66	0	1	97	107	443	539	540	1.75e-14	59.7	90.6542	17.963
TRINITY_DN22156_c0_g1_i1.p1	Bmori|NP_001040174.1	40.541	37	19	2	10	45	107	395	429	540	0.022	25.4	34.5794	6.85185
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_035438336.2	33.333	93	60	2	4	94	107	443	535	553	7.60e-14	58.2	86.9159	16.8174
TRINITY_DN22156_c0_g1_i1.p1	Bmori|XP_004933503.2	34.694	98	58	2	1	92	107	461	558	581	1.92e-13	57.0	91.5888	16.8675
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_035435877.2	29.897	97	63	1	1	92	107	466	562	585	1.98e-13	57.0	90.6542	16.5812
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_035442586.2	34.694	98	52	4	4	94	107	443	535	553	3.64e-13	56.2	91.5888	17.7215
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_035435407.2	31.068	103	62	2	1	97	107	469	568	583	5.96e-12	52.8	96.2617	17.6672
TRINITY_DN22156_c0_g1_i1.p1	Bmori|NP_001104822.1	31.579	95	62	2	1	94	107	437	529	535	7.61e-12	52.4	88.785	17.757
TRINITY_DN22156_c0_g1_i1.p1	Bmori|XP_004933450.1	29.808	104	64	2	1	98	107	466	566	580	1.26e-11	51.6	97.1963	17.931
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_050549265.1	34.694	98	61	2	1	97	107	437	532	532	5.98e-11	49.7	91.5888	18.4211
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_050549265.1	31.373	51	27	1	6	56	107	62	104	532	0.11	23.1	47.6636	9.58647
TRINITY_DN22156_c0_g1_i1.p1	Bmori|XP_004924611.1	29.293	99	65	3	1	96	107	442	538	555	4.36e-10	47.4	92.5234	17.8378
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_035430420.2	28.713	101	67	3	1	98	107	441	539	554	4.54e-09	44.3	94.3925	18.231
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_035452555.2	27.642	123	65	5	2	107	107	439	554	627	5.32e-09	44.3	114.953	19.6172
TRINITY_DN22156_c0_g1_i1.p1	Bmori|XP_004924612.2	29.703	101	65	4	1	97	107	443	541	550	9.41e-08	40.8	94.3925	18.3636
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_035429431.2	27.723	101	67	3	1	97	107	442	540	553	2.96e-07	39.3	94.3925	18.264
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_035450368.2	27.174	92	62	3	1	89	107	438	527	538	4.27e-07	38.9	85.9813	17.1004
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_050553603.1	27.848	79	54	2	20	97	107	465	541	554	4.45e-07	38.9	73.8318	14.2599
TRINITY_DN22156_c0_g1_i1.p1	Bmori|NP_001121786.1	28.571	105	59	4	1	94	107	441	540	650	4.98e-07	38.5	98.1308	16.1538
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_035430907.2	29.730	74	50	1	23	96	107	456	527	562	7.83e-07	38.1	69.1589	13.1673
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_050560005.1	34.545	55	30	1	1	49	107	456	510	570	1.02e-06	37.7	51.4019	9.64912
TRINITY_DN22156_c0_g1_i1.p1	Bmori|XP_004924613.1	26.667	75	53	1	22	96	107	458	530	567	1.18e-06	37.7	70.0935	13.2275
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_050553323.1	27.778	90	63	2	5	94	107	447	534	565	1.43e-06	37.4	84.1121	15.9292
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_035430264.2	26.866	67	47	2	27	93	107	460	524	562	3.39e-04	30.4	62.6168	11.9217
TRINITY_DN22156_c0_g1_i1.p1	Spodoptera|XP_035449631.1	28.000	50	32	1	1	46	107	466	515	567	0.57	21.2	46.729	8.81834
TRINITY_DN44960_c0_g1_i1.p1	Bmori|NP_001177297.1	38.462	26	16	0	408	433	525	114	139	526	0.078	26.9	4.95238	4.94297
TRINITY_DN1652_c0_g1_i3.p2	Spodoptera|XP_035456134.2	30.303	33	19	1	25	57	144	713	741	844	0.48	21.9	22.9167	3.90995
TRINITY_DN1652_c0_g1_i3.p2	Spodoptera|XP_035456135.2	30.303	33	19	1	25	57	144	619	647	750	0.51	21.9	22.9167	4.4
TRINITY_DN7452_c0_g1_i1.p1	Bmori|NP_001040466.1	22.667	75	55	2	535	606	1129	203	277	756	0.067	28.5	6.64305	9.92063
TRINITY_DN7452_c0_g1_i1.p1	Bmori|XP_012549721.1	22.667	75	55	2	535	606	1129	187	261	740	0.073	28.5	6.64305	10.1351
TRINITY_DN53805_c0_g1_i1.p1	Bmori|XP_004933450.1	38.889	18	9	1	73	90	100	310	325	580	0.60	20.8	18	3.10345
TRINITY_DN44937_c0_g1_i1.p1	Bmori|NP_001177297.1	38.710	31	14	1	53	83	128	287	312	526	0.16	23.1	24.2188	5.89354
TRINITY_DN1629_c0_g1_i62.p1	Bmori|XP_062527686.1	31.461	89	52	2	357	437	496	210	297	545	0.009	30.0	17.9435	16.3303
TRINITY_DN1629_c0_g1_i62.p1	Bmori|NP_001116501.1	27.059	85	55	2	357	434	496	207	291	545	0.85	23.5	17.1371	15.5963
TRINITY_DN46506_c0_g1_i1.p1	Spodoptera|XP_035430907.2	34.615	52	31	1	37	88	145	23	71	562	0.27	22.7	35.8621	9.25267
TRINITY_DN46506_c0_g1_i1.p1	Spodoptera|XP_035430264.2	33.333	57	35	1	32	88	145	19	72	562	0.34	22.7	39.3103	10.1423
TRINITY_DN13031_c0_g1_i4.p1	Bmori|NP_001116814.1	41.667	24	14	0	214	237	579	110	133	545	0.58	24.3	4.14508	4.40367
