Family	GeneID	HistoricalFinal	TranscriptCount	Dan_mg1	Dan_mg2	Dan_mg3	Mul_mg1	Mul_mg2	Mul_mg3	Archived_Dan_mean	Archived_Mul_mean	Archived_Delta_Mul_minus_Dan	Best_padj	RepresentativePeptide	PeptideLength	DomainClassification	DomainReason	Domains	DomainDescriptions	SecondPassRecommendation	SecondPassReason	ABCTriage	ABCTriageReason	ProfileHMMHit	NovelProfileHMMHit	ReferenceHit_E1e3	ReferenceHit_E1e5_Cov40	BestFamilyReference	BestFamilyReferenceEvalue	BestFamilyReferenceBitscore	BestFamilyReferenceIdentity	BestFamilyReferenceQcov	BestFamilyReferenceScov	SwissProtTopID	SwissProtTopTitle	SwissProtTopEvalue	SwissProtTopBitscore	SwissProtTopIdentity	SwissProtTopQcov	SwissProtTopScov	PROSITE_Pruned_Count	PROSITE_Full_Count	SimilarityComponent	SimilarityComponentSize
ABC	TRINITY_DN21780_c0_g1	no	1	0.133043	0.128206	0.0	0.094849	0.047797	0.124574	0.08198812	0.07758045999999999	-0.004407660000000008		TRINITY_DN21780_c0_g1_i1.p1	175	review	TMD_only_or_NBD_not_detected	IPR013525;IPR043926;PF01061;PF19055	ABC transporter family G domain;ABC-2 type transporter	hold_ABC_fragment_review	partial ABC architecture; requires isoform/homology inspection	hold_for_targeted_homology_or_assembly_review	current isoforms do not unite sufficient sequence and architecture evidence	True	False	True	False	Spodoptera|XP_050561948.1	4.52e-114	331.0	87.429	100.0	27.9553	sp|D3ZCM3|ABCG4_RAT	sp|D3ZCM3|ABCG4_RAT ATP-binding cassette subfamily G member 4 OS=Rattus norvegicus OX=10116 GN=Abcg4 PE=2 SV=1	9.35e-33	125.0	38.3	104.57142857142857	28.153846153846153	0	0	ABC_C014	1
ABC	TRINITY_DN21780_c0_g2	no	1	0.047744	0.05965	0.0	0.0	0.363663	0.0	0.0337935	0.1312632	0.09746969999999999		TRINITY_DN21780_c0_g2_i1.p1	136	review	TMD_only_or_NBD_not_detected	IPR013525;PF01061	ABC-2 type transporter	hold_ABC_fragment_review	partial ABC architecture; requires isoform/homology inspection	hold_for_targeted_homology_or_assembly_review	current isoforms do not unite sufficient sequence and architecture evidence	True	False	True	False	Spodoptera|XP_050561948.1	3.48e-89	265.0	92.647	100.0	21.7252	sp|Q9H172|ABCG4_HUMAN	sp|Q9H172|ABCG4_HUMAN ATP-binding cassette sub-family G member 4 OS=Homo sapiens OX=9606 GN=ABCG4 PE=1 SV=2	6.6e-23	96.3	37.2	100.73529411764706	21.207430340557277	0	0	ABC_C015	1
ABC	TRINITY_DN2350_c0_g1	yes	8	1.00708	6.212059	8.373244	8.760536	4.265139	0.30161899999999997	5.176414194	4.281127378	-0.8952868160000005	4.93218504714737e-06	TRINITY_DN2350_c0_g1_i14.p1	791	provisional_HQ_domain	NBD_and_TMD_evidence	IPR003439;IPR013525;PF00005;PF01061	ABC transporter;ABC transporter-like, ATP-binding domain;ABC-2 type transporter					True	False	True	True	Spodoptera|XP_050554172.1	0.0	1468.0	92.025	100.0	100.0	sp|Q55EH8|ABCGN_DICDI	sp|Q55EH8|ABCGN_DICDI ABC transporter G family member 23 OS=Dictyostelium discoideum OX=44689 GN=abcG23 PE=3 SV=2	4.74e-84	285.0	29.1	91.0126582278481	102.56776034236805	0	0	ABC_C005	3
ABC	TRINITY_DN254_c0_g1	yes	7	2.6885	3.424195	3.040273	3.957062	4.123938	3.0562560000000003	2.71088302	3.282599874	0.5717168540000004	1.30545838055497e-07	TRINITY_DN254_c0_g1_i11.p1	1595	provisional_HQ_domain	NBD_and_TMD_evidence	IPR003439;IPR011527;PF00005;PF00664	ABC transporter;ABC transporter transmembrane region;ABC transporter type 1, transmembrane domain;ABC transporter-like, ATP-binding domain					True	False	True	True	Spodoptera|XP_035433428.2	0.0	2797.0	88.143	100.0	100.063	sp|Q8R4P9|MRP7_MOUSE	sp|Q8R4P9|MRP7_MOUSE ATP-binding cassette sub-family C member 10 OS=Mus musculus OX=10090 GN=Abcc10 PE=1 SV=1	2.7e-278	843.0	36.4	100.75282308657465	106.99533644237175	0	0	ABC_C001	11
ABC	TRINITY_DN264_c0_g1	yes	11	13.159771000000001	13.638216	16.574191000000003	15.504973	34.12347	65.343603	14.192273	35.96442912	21.77215612	0.000336459877407075	TRINITY_DN264_c0_g1_i11.p1	1744	review	NBD_only_or_TMD_not_detected	IPR003439;PF00005;PF12698	ABC transporter;ABC transporter-like, ATP-binding domain;ABC-2 family transporter protein	retain_ABC_fragment_or_partial	historical homology plus partial ABC architecture; inspect isoforms before nomenclature	retain_sequence_supported_ABC	Walker A, ABC signature, and hydrophobic segments co-occur in one isoform	True	False	True	True	Spodoptera|XP_050560908.1	0.0	2828.0	78.263	99.7705	100.231	sp|Q99758|ABCA3_HUMAN	sp|Q99758|ABCA3_HUMAN Phospholipid-transporting ATPase ABCA3 OS=Homo sapiens OX=9606 GN=ABCA3 PE=1 SV=2	1.05e-283	868.0	34.2	102.122776821572	104.46009389671362	0	0	ABC_C004	3
ABC	TRINITY_DN30_c14_g1	yes	3	10.414166	15.869789	13.090997999999999	14.701672	19.9938	27.261679	11.0628742	17.7328858	6.670011599999999	0.480984121380506	TRINITY_DN30_c14_g1_i4.p1	669	provisional_HQ_domain	NBD_and_TMD_evidence	IPR003439;IPR011527;PF00005;PF06472	ABC transporter;ABC transporter transmembrane region 2;ABC transporter type 1, transmembrane domain;ABC transporter-like, ATP-binding domain					True	False	True	True	Bmori|XP_037874940.1	0.0	1210.0	85.329	100.0	100.15	sp|P55096|ABCD3_MOUSE	sp|P55096|ABCD3_MOUSE ATP-binding cassette sub-family D member 3 OS=Mus musculus OX=10090 GN=Abcd3 PE=1 SV=2	3.56e-267	751.0	60.2	91.46706586826348	92.71623672230652	0	0	ABC_C006	2
ABC	TRINITY_DN332_c0_g1	yes	3	9.644035	13.667025	13.294213	10.368015	10.612119999999999	15.655002	10.197529	10.536648	0.33911900000000017	0.999999010765626	TRINITY_DN332_c0_g1_i5.p1	698	provisional_HQ_domain	NBD_and_TMD_evidence	IPR003439;IPR013525;PF00005;PF01061	ABC transporter;ABC transporter-like, ATP-binding domain;ABC-2 type transporter					True	False	True	True	Spodoptera|XP_035433541.1	0.0	1374.0	95.415	100.143	100.0	sp|P45844|ABCG1_HUMAN	sp|P45844|ABCG1_HUMAN ATP-binding cassette sub-family G member 1 OS=Homo sapiens OX=9606 GN=ABCG1 PE=1 SV=3	1.61e-190	558.0	48.3	96.55667144906744	99.26253687315634	0	0	ABC_C002	8
ABC	TRINITY_DN33353_c0_g1	yes	8	5.329509	9.461519000000001	3.58994	8.473355	10.226851	8.011502	5.40826592	7.4849613	2.0766953800000003	0.0169752893457939	TRINITY_DN33353_c0_g1_i3.p1	849	provisional_HQ_domain	NBD_and_TMD_evidence	IPR003439;IPR011527;IPR032410;PF00005;PF00664;PF16185	ABC transporter;ABC transporter transmembrane region;ABC transporter type 1, transmembrane domain;ABC transporter-like, ATP-binding domain;Mitochondrial ABC-transporter N-terminal five TM region;Mitochondrial ABC-transporter, N-terminal five TM domain					True	False	True	True	Spodoptera|XP_035439505.2	0.0	1526.0	89.988	98.9387	98.9387	sp|Q08D64|ABCB6_XENTR	sp|Q08D64|ABCB6_XENTR ATP-binding cassette sub-family B member 6 OS=Xenopus tropicalis OX=8364 GN=abcb6 PE=2 SV=1	2.71e-291	827.0	53.4	96.4622641509434	96.34864546525324	0	0	ABC_C003	6
ABC	TRINITY_DN33832_c0_g1	yes	6	0.091484	0.207676	0.20251	0.473426	0.166966	0.236956	0.16219754	0.2851126	0.12291505999999999	0.889216884527698	TRINITY_DN33832_c0_g1_i10.p1	1697	review	NBD_only_or_TMD_not_detected	IPR003439;PF00005;PF12698	ABC transporter;ABC transporter-like, ATP-binding domain;ABC-2 family transporter protein	retain_ABC_fragment_or_partial	historical homology plus partial ABC architecture; inspect isoforms before nomenclature	retain_sequence_supported_ABC	Walker A, ABC signature, and hydrophobic segments co-occur in one isoform	True	False	True	True	Spodoptera|XP_035432403.2	0.0	3108.0	87.353	100.236	100.059	sp|Q99758|ABCA3_HUMAN	sp|Q99758|ABCA3_HUMAN Phospholipid-transporting ATPase ABCA3 OS=Homo sapiens OX=9606 GN=ABCA3 PE=1 SV=2	6.3e-310	935.0	35.5	103.24292452830188	102.75821596244131	0	0	ABC_C004	3
ABC	TRINITY_DN35371_c0_g1	no	1	0.0	0.19364	0.11149	0.078711	0.0	0.0	0.09723902	0.02841054	-0.06882848		TRINITY_DN35371_c0_g1_i1.p1	120	review	no_family_defining_domain_in_current_core_table	none	none	exclude_from_current_ABC_rough_set	no defining ABC domain in the current core table and no historical support			False	False	True	False	Spodoptera|XP_050552858.1	4.28e-76	238.0	97.5	100.0	6.47948	sp|Q8K448|ABCA5_MOUSE	sp|Q8K448|ABCA5_MOUSE Cholesterol transporter ABCA5 OS=Mus musculus OX=10090 GN=Abca5 PE=1 SV=2	1.9e-10	60.1	50.8	49.166666666666664	3.5931790499390988	0	0	ABC_C016	1
ABC	TRINITY_DN35371_c0_g2	no	1	0.017645	0.065113	0.149404	0.103997	0.047287	0.066059	0.07280708	0.06267582000000001	-0.01013125999999999	0.999999010765626	TRINITY_DN35371_c0_g2_i1.p1	224	review	NBD_only_or_TMD_not_detected	IPR003439;PF00005	ABC transporter;ABC transporter-like, ATP-binding domain	hold_ABC_fragment_review	partial ABC architecture; requires isoform/homology inspection	hold_for_targeted_homology_or_assembly_review	current isoforms do not unite sufficient sequence and architecture evidence	True	False	True	False	Spodoptera|XP_050552858.1	2.4e-152	458.0	97.778	100.446	12.149	sp|Q8CF82|ABCA5_RAT	sp|Q8CF82|ABCA5_RAT Cholesterol transporter ABCA5 OS=Rattus norvegicus OX=10116 GN=Abca5 PE=2 SV=1	3.21e-55	192.0	46.7	87.05357142857143	11.875761266747869	0	0	ABC_C007	2
ABC	TRINITY_DN37894_c0_g1	no	1	0.049527	0.060996	0.051521	0.0	0.135431	0.0	0.044212384	0.0488835	0.004671116000000003		TRINITY_DN37894_c0_g1_i1.p1	125	review	NBD_only_or_TMD_not_detected	IPR003439;PF00005	ABC transporter;ABC transporter-like, ATP-binding domain	hold_ABC_fragment_review	partial ABC architecture; requires isoform/homology inspection	hold_for_targeted_homology_or_assembly_review	current isoforms do not unite sufficient sequence and architecture evidence	True	False	True	False	Spodoptera|XP_050551669.1	2.71e-68	216.0	80.8	100.0	3.07882	sp|P41234|ABCA2_MOUSE	sp|P41234|ABCA2_MOUSE ATP-binding cassette sub-family A member 2 OS=Mus musculus OX=10090 GN=Abca2 PE=1 SV=4	1.4e-23	97.8	40.2	101.6	5.217748562037798	0	0	ABC_C007	2
ABC	TRINITY_DN4426_c0_g1	yes	5	1.7761449999999999	3.304687	2.145156	2.993249	3.855384	4.456208999999999	2.09575394	3.1564819999999996	1.0607280599999998	0.767141598962275	TRINITY_DN4426_c0_g1_i3.p1	707	provisional_HQ_domain	NBD_and_TMD_evidence	IPR003439;IPR011527;PF00005;PF00664	ABC transporter;ABC transporter transmembrane region;ABC transporter type 1, transmembrane domain;ABC transporter-like, ATP-binding domain					True	False	True	True	Spodoptera|XP_035437183.1	0.0	1267.0	86.827	100.0	100.142	sp|Q9JI39|ABCBA_MOUSE	sp|Q9JI39|ABCBA_MOUSE ATP-binding cassette sub-family B member 10, mitochondrial OS=Mus musculus OX=10090 GN=Abcb10 PE=1 SV=1	8.47e-183	540.0	50.0	84.13597733711048	83.07692307692308	0	0	ABC_C003	6
ABC	TRINITY_DN44328_c0_g1	no	1	8.651382	8.186729	3.778477	6.160405	9.33408	5.376177	5.9369176	5.9077404	-0.029177200000000347	0.999999010765626	TRINITY_DN44328_c0_g1_i1.p1	114	review	TMD_only_or_NBD_not_detected	IPR011527;PF00664	ABC transporter transmembrane region;ABC transporter type 1, transmembrane domain	hold_ABC_fragment_review	partial ABC architecture; requires isoform/homology inspection	hold_for_targeted_homology_or_assembly_review	current isoforms do not unite sufficient sequence and architecture evidence	True	False	True	False	Spodoptera|XP_050549297.1	2.52e-65	207.0	85.841	99.1228	8.2542	sp|P91660|L259_DROME	sp|P91660|L259_DROME Probable multidrug resistance-associated protein lethal(2)03659 OS=Drosophila melanogaster OX=7227 GN=l(2)03659 PE=2 SV=4	1.89e-19	85.5	36.2	92.10526315789474	7.641921397379913	0	0	ABC_C017	1
ABC	TRINITY_DN4518_c0_g1	yes	8	1.530235	4.476188	4.044308	2.9931669999999997	3.127432	4.482114	3.1783826	3.4938423399999996	0.31545973999999966	0.66603070427271	TRINITY_DN4518_c0_g1_i1.p1	1363	provisional_HQ_domain	NBD_and_TMD_evidence	IPR003439;IPR011527;PF00005;PF00664	ABC transporter;ABC transporter transmembrane region;ABC transporter type 1, transmembrane domain;ABC transporter-like, ATP-binding domain					True	False	True	True	Spodoptera|XP_035429631.1	0.0	2513.0	90.682	100.073	100.147	sp|E9Q236|MRP4_MOUSE	sp|E9Q236|MRP4_MOUSE ATP-binding cassette sub-family C member 4 OS=Mus musculus OX=10090 GN=Abcc4 PE=1 SV=1	4.12e-315	925.0	40.8	100.51395007342144	103.32075471698113	0	0	ABC_C001	11
ABC	TRINITY_DN4644_c0_g1	yes	6	1.713609	0.24093	0.959056	0.208825	0.64778	0.107128	0.9215013000000001	0.31440512	-0.6070961800000001	0.000173909623535625	TRINITY_DN4644_c0_g1_i1.p1	638	provisional_HQ_domain	NBD_and_TMD_evidence	IPR003439;IPR013525;PF00005;PF01061	ABC transporter;ABC transporter-like, ATP-binding domain;ABC-2 type transporter					True	False	True	True	Spodoptera|XP_035433730.1	0.0	1235.0	92.936	100.0	100.0	sp|Q64343|ABCG1_MOUSE	sp|Q64343|ABCG1_MOUSE ATP-binding cassette sub-family G member 1 OS=Mus musculus OX=10090 GN=Abcg1 PE=1 SV=1	1.57e-141	430.0	39.5	94.97645211930926	90.84084084084084	0	0	ABC_C002	8
ABC	TRINITY_DN4709_c2_g1	yes	8	0.018241	1.015667	1.954729	1.558943	0.567433	0.038337	0.9668662640000001	0.728725378	-0.23814088600000005	0.11950252392447	TRINITY_DN4709_c2_g1_i1.p1	668	provisional_HQ_domain	NBD_and_TMD_evidence	IPR003439;IPR013525;PF00005;PF01061	ABC transporter;ABC transporter-like, ATP-binding domain;ABC-2 type transporter					True	False	True	True	Spodoptera|XP_050561861.1	0.0	1143.0	83.958	100.0	100.15	sp|Q64343|ABCG1_MOUSE	sp|Q64343|ABCG1_MOUSE ATP-binding cassette sub-family G member 1 OS=Mus musculus OX=10090 GN=Abcg1 PE=1 SV=1	4.41e-130	401.0	39.8	91.1544227886057	91.29129129129129	0	0	ABC_C002	8
ABC	TRINITY_DN4830_c1_g1	yes	4	2.474412	3.0379140000000002	2.4954549999999998	3.342111	3.686238	3.6695070000000003	2.5527144	3.3770490000000004	0.8243346000000003	0.0459966632980332	TRINITY_DN4830_c1_g1_i1.p1	879	review	NBD_only_or_TMD_not_detected	IPR003439;PF00005	ABC transporter;ABC transporter-like, ATP-binding domain	retain_ABC_nontransporter	ABCF proteins are soluble ABC-family ATPases and legitimately lack a TMD	retain_ABC_nontransporter	ABCF homology; soluble ABC ATPase architecture	True	False	True	True	Spodoptera|XP_050553786.1	0.0	1353.0	89.432	100.228	95.5483	sp|Q6P542|ABCF1_MOUSE	sp|Q6P542|ABCF1_MOUSE ATP-binding cassette sub-family F member 1 OS=Mus musculus OX=10090 GN=Abcf1 PE=1 SV=1	1.93e-251	726.0	65.0	66.62870159453303	69.89247311827957	0	0	ABC_C018	1
ABC	TRINITY_DN48819_c0_g1	no	1	0.086747	0.106673	0.0	0.0	0.055947	0.053874	0.06084058	0.034465380000000004	-0.026375199999999994		TRINITY_DN48819_c0_g1_i1.p1	138	review	no_family_defining_domain_in_current_core_table	none	none	exclude_from_current_ABC_rough_set	no defining ABC domain in the current core table and no historical support			False	False	True	False	Spodoptera|XP_050551669.1	6.04e-70	221.0	70.504	100.725	3.42365	sp|Q86UQ4|ABCAD_HUMAN	sp|Q86UQ4|ABCAD_HUMAN ATP-binding cassette sub-family A member 13 OS=Homo sapiens OX=9606 GN=ABCA13 PE=1 SV=4	2.1e-13	69.3	53.8	37.68115942028985	1.0280743376828787	0	0	ABC_C019	1
ABC	TRINITY_DN49408_c0_g1	no	2	0.0	0.133642	0.076863	0.210079	0.045363	0.0	0.07598126000000001	0.09220115999999999	0.01621989999999998		TRINITY_DN49408_c0_g1_i1.p1	151	review	NBD_only_or_TMD_not_detected	IPR003439;PF00005	ABC transporter;ABC transporter-like, ATP-binding domain	hold_ABC_fragment_review	partial ABC architecture; requires isoform/homology inspection	hold_for_targeted_homology_or_assembly_review	current isoforms do not unite sufficient sequence and architecture evidence	True	False	True	False	Spodoptera|XP_050561948.1	3.22e-93	276.0	90.066	100.0	24.1214	sp|P45844|ABCG1_HUMAN	sp|P45844|ABCG1_HUMAN ATP-binding cassette sub-family G member 1 OS=Homo sapiens OX=9606 GN=ABCG1 PE=1 SV=3	2.84e-22	95.1	46.8	82.11920529801324	18.289085545722713	0	0	ABC_C020	1
ABC	TRINITY_DN5175_c0_g1	yes	5	1.78144	0.436737	1.065753	1.572031	0.928906	0.48626199999999997	1.0019722999999998	0.981251894	-0.020720405999999802	0.913728592747405	TRINITY_DN5175_c0_g1_i3.p1	722	review	NBD_only_or_TMD_not_detected	IPR003439;PF00005;PF12698	ABC transporter;ABC transporter-like, ATP-binding domain;ABC-2 family transporter protein	retain_ABC_fragment_or_partial	historical homology plus partial ABC architecture; inspect isoforms before nomenclature	retain_sequence_supported_ABC	Walker A, ABC signature, and hydrophobic segments co-occur in one isoform	True	False	True	True	Spodoptera|XP_050554087.1	0.0	1360.0	90.707	100.0	100.139	sp|Q55EH8|ABCGN_DICDI	sp|Q55EH8|ABCGN_DICDI ABC transporter G family member 23 OS=Dictyostelium discoideum OX=44689 GN=abcG23 PE=3 SV=2	3.08e-78	268.0	28.1	97.36477115117891	100.14265335235378	0	0	ABC_C005	3
ABC	TRINITY_DN5424_c0_g1	yes	1	4.162274	7.924821	3.777871	9.915191	8.201632	8.247986	4.6048332	7.1900314	2.5851982	0.999999010765626	TRINITY_DN5424_c0_g1_i1.p1	1366	provisional_HQ_domain	NBD_and_TMD_evidence	IPR003439;IPR011527;PF00005;PF00664	ABC transporter;ABC transporter transmembrane region;ABC transporter type 1, transmembrane domain;ABC transporter-like, ATP-binding domain					True	False	True	True	Spodoptera|XP_050553760.1	0.0	2450.0	86.716	98.1685	98.6019	sp|F1M3J4|MRP4_RAT	sp|F1M3J4|MRP4_RAT ATP-binding cassette subfamily C member 4 OS=Rattus norvegicus OX=10116 GN=Abcc4 PE=1 SV=3	1.73e-308	908.0	39.8	99.04761904761905	102.0377358490566	0	0	ABC_C001	11
ABC	TRINITY_DN54_c0_g1	yes	7	7.144372	9.320689999999999	6.780251	8.252545	9.891909	6.133763	6.91348794	6.8413791	-0.07210884000000028	1.54628797476497e-08	TRINITY_DN54_c0_g1_i1.p1	1379	provisional_HQ_domain	NBD_and_TMD_evidence	IPR003439;IPR011527;PF00005;PF00664	ABC transporter;ABC transporter transmembrane region;ABC transporter type 1, transmembrane domain;ABC transporter-like, ATP-binding domain					True	False	True	True	Spodoptera|XP_050549297.1	0.0	2277.0	82.455	100.508	101.169	sp|E9Q236|MRP4_MOUSE	sp|E9Q236|MRP4_MOUSE ATP-binding cassette sub-family C member 4 OS=Mus musculus OX=10090 GN=Abcc4 PE=1 SV=1	1.03e-307	906.0	38.8	100.36284470246734	104.37735849056604	0	0	ABC_C001	11
ABC	TRINITY_DN58313_c0_g1	no	1	0.0	0.222164	0.0	0.0	0.0	0.0	0.08018954	0.0	-0.08018954		TRINITY_DN58313_c0_g1_i1.p1	104	review	no_family_defining_domain_in_current_core_table	none	none	exclude_from_current_ABC_rough_set	no defining ABC domain in the current core table and no historical support			True	False	True	False	Spodoptera|XP_050551669.1	1.34e-53	173.0	75.0	100.0	2.56158	sp|Q7TNJ2|ABCA7_RAT	sp|Q7TNJ2|ABCA7_RAT ATP-binding cassette sub-family A member 7 OS=Rattus norvegicus OX=10116 GN=Abca7 PE=1 SV=1	9.65e-10	57.4	36.0	85.57692307692308	4.1013824884792625	0	0	ABC_C021	1
ABC	TRINITY_DN662_c0_g1	yes	4	1.957451	2.6105840000000002	2.646461	3.196561	3.785438	2.860192	2.11595156	2.7368449999999998	0.6208934399999997	0.999999010765626	TRINITY_DN662_c0_g1_i2.p1	1516	provisional_HQ_domain	NBD_and_TMD_evidence	IPR003439;IPR011527;PF00005;PF00664	ABC transporter;ABC transporter transmembrane region;ABC transporter type 1, transmembrane domain;ABC transporter-like, ATP-binding domain					True	False	True	True	Spodoptera|XP_050561843.1	0.0	2869.0	93.267	100.0	100.0	sp|Q5F364|MRP1_CHICK	sp|Q5F364|MRP1_CHICK Multidrug resistance-associated protein 1 OS=Gallus gallus OX=9031 GN=ABCC1 PE=2 SV=1	0.0	1428.0	50.3	101.71617161716172	101.04918032786885	0	0	ABC_C001	11
ABC	TRINITY_DN662_c0_g4	yes	2	9.493530999999999	30.415137	28.211461	28.329359999999998	37.536121	33.499821	20.04278428	27.282617199999997	7.239832919999998	0.999999010765626	TRINITY_DN662_c0_g4_i1.p1	1345	provisional_HQ_domain	NBD_and_TMD_evidence	IPR003439;IPR011527;PF00005;PF00664	ABC transporter;ABC transporter transmembrane region;ABC transporter type 1, transmembrane domain;ABC transporter-like, ATP-binding domain					True	False	True	True	Spodoptera|XP_035429361.2	0.0	2293.0	81.143	100.223	42.0412	sp|F1M3J4|MRP4_RAT	sp|F1M3J4|MRP4_RAT ATP-binding cassette subfamily C member 4 OS=Rattus norvegicus OX=10116 GN=Abcc4 PE=1 SV=3	1.99e-307	904.0	41.2	100.29761904761905	101.73584905660377	0	0	ABC_C001	11
ABC	TRINITY_DN7214_c0_g1	yes	6	9.089773	21.401363	7.333459	18.557253	16.381285000000002	21.20481	11.8840978	16.395334	4.511236199999999	5.06639058387115e-09	TRINITY_DN7214_c0_g1_i11.p1	655	provisional_HQ_domain	NBD_and_TMD_evidence	IPR003439;IPR013525;IPR043926;PF00005;PF01061;PF19055	ABC transporter;ABC transporter family G domain;ABC transporter-like, ATP-binding domain;ABC-2 type transporter					True	False	True	True	Spodoptera|XP_035433786.2	0.0	1254.0	91.59	100.0	100.0	sp|Q64343|ABCG1_MOUSE	sp|Q64343|ABCG1_MOUSE ATP-binding cassette sub-family G member 1 OS=Mus musculus OX=10090 GN=Abcg1 PE=1 SV=1	3.89e-168	499.0	44.7	93.42507645259938	91.74174174174175	0	0	ABC_C002	8
ABC	TRINITY_DN9037_c0_g1	yes	6	1.276958	0.476406	0.405211	0.43401	0.515723	0.354954	0.68884788	0.418266428	-0.27058145199999994	0.0692335907310939	TRINITY_DN9037_c0_g1_i11.p1	851	provisional_HQ_domain	NBD_and_TMD_evidence	IPR003439;IPR011527;PF00005;PF00664	ABC transporter;ABC transporter transmembrane region;ABC transporter type 1, transmembrane domain;ABC transporter-like, ATP-binding domain					True	False	True	False	Spodoptera|XP_035436877.2	0.0	765.0	80.961	63.6471	32.5511	sp|P82451|ABCC9_RABIT	sp|P82451|ABCC9_RABIT ATP-binding cassette sub-family C member 9 OS=Oryctolagus cuniculus OX=9986 GN=ABCC9 PE=2 SV=1	2.97e-46	183.0	27.0	73.52941176470588	40.34861200774694	0	0	ABC_C003	6
ABC	TRINITY_DN9474_c0_g1	yes	4	0.235903	0.367467	0.184306	0.42238699999999996	0.21613600000000002	0.132467	0.24790958000000002	0.25401622	0.0061066399999999965	0.242386329328687	TRINITY_DN9474_c0_g1_i1.p1	1452	provisional_HQ_domain	NBD_and_TMD_evidence	IPR003439;IPR011527;PF00005;PF00664	ABC transporter;ABC transporter transmembrane region;ABC transporter type 1, transmembrane domain;ABC transporter-like, ATP-binding domain					True	False	True	True	Spodoptera|XP_050557763.1	0.0	2662.0	89.401	100.138	100.138	sp|P91660|L259_DROME	sp|P91660|L259_DROME Probable multidrug resistance-associated protein lethal(2)03659 OS=Drosophila melanogaster OX=7227 GN=l(2)03659 PE=2 SV=4	1.2e-288	861.0	39.2	92.55685733976568	97.74381368267831	0	0	ABC_C001	11
ABC	TRINITY_DN9946_c0_g2	yes	5	2.44002	3.152135	1.3118239999999999	4.111879	4.969614	6.191727	2.05250778	4.4028974	2.3503896199999996	0.970767865124101	TRINITY_DN9946_c0_g2_i2.p1	621	provisional_HQ_domain	NBD_and_TMD_evidence	IPR003439;IPR013525;PF00005;PF01061	ABC transporter;ABC transporter-like, ATP-binding domain;ABC-2 type transporter					True	False	True	True	Spodoptera|XP_035433785.2	0.0	1118.0	87.742	100.0	100.0	sp|Q91WA9|ABCG4_MOUSE	sp|Q91WA9|ABCG4_MOUSE ATP-binding cassette subfamily G member 4 OS=Mus musculus OX=10090 GN=Abcg4 PE=1 SV=2	1.73e-136	416.0	41.1	97.25806451612904	93.343653250774	0	0	ABC_C002	8
ABC	TRINITY_DN9986_c0_g1	yes	1	0.628551	0.6244	1.365656	1.210124	1.501003	1.134659	0.7679866	1.0571318	0.2891452000000001	0.999999010765626	TRINITY_DN9986_c0_g1_i1.p1	564	review	TMD_only_or_NBD_not_detected	IPR011527;PF00664	ABC transporter transmembrane region;ABC transporter type 1, transmembrane domain	retain_ABC_fragment_or_partial	historical homology plus partial ABC architecture; inspect isoforms before nomenclature	retain_historical_partial_ABC	historical support plus partial sequence-level ABC evidence	True	False	True	True	Spodoptera|XP_035434176.2	0.0	950.0	81.802	100.355	37.3844	sp|Q5F364|MRP1_CHICK	sp|Q5F364|MRP1_CHICK Multidrug resistance-associated protein 1 OS=Gallus gallus OX=9031 GN=ABCC1 PE=2 SV=1	4.74e-155	484.0	47.1	102.30496453900709	37.83606557377049	0	0	ABC_C003	6
