qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	qlen	sstart	send	slen	evalue	bitscore	qcov	scov
TRINITY_DN19618_c0_g1_i1.p1	Bmori|NP_001135960.1	66.667	12	4	0	30	41	99	40	51	514	0.51	21.6	12.1212	2.33463
TRINITY_DN19618_c0_g1_i1.p1	Bmori|NP_001243956.1	66.667	12	4	0	30	41	99	41	52	515	0.51	21.6	12.1212	2.3301
TRINITY_DN19618_c0_g1_i1.p1	Bmori|NP_001243973.1	27.586	29	21	0	51	79	99	72	100	536	0.74	21.2	29.2929	5.41045
TRINITY_DN19618_c0_g1_i1.p1	Spodoptera|XP_035454997.2	50.000	14	7	0	30	43	99	46	59	522	0.99	20.8	14.1414	2.68199
TRINITY_DN45705_c0_g1_i1.p1	Bmori|XP_012550236.1	28.916	83	56	3	33	114	121	210	290	517	0.066	24.6	68.595	16.0542
TRINITY_DN45705_c0_g1_i1.p1	Bmori|NP_001243973.1	27.500	40	29	0	61	100	121	375	414	536	0.47	21.9	33.0579	7.46269
TRINITY_DN45705_c0_g1_i1.p1	Spodoptera|XP_050559578.1	27.083	48	35	0	33	80	121	196	243	514	0.69	21.6	39.6694	9.33852
TRINITY_DN45030_c0_g1_i1.p1	Spodoptera|XP_050559575.1	24.359	78	48	3	29	96	340	6	82	520	0.25	25.0	22.9412	15
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_035454998.2	72.277	101	28	0	1	101	102	342	442	521	9.70e-53	165	99.0196	19.3858
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_035454997.2	73.267	101	27	0	1	101	102	341	441	522	1.88e-51	162	99.0196	19.3487
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_035455002.2	72.277	101	28	0	1	101	102	340	440	521	2.16e-51	161	99.0196	19.3858
TRINITY_DN18030_c0_g1_i1.p1	Bmori|NP_001243956.1	69.307	101	31	0	1	101	102	335	435	515	2.11e-49	156	99.0196	19.6117
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_035454642.2	66.337	101	34	0	1	101	102	337	437	518	3.63e-49	155	99.0196	19.4981
TRINITY_DN18030_c0_g1_i1.p1	Bmori|NP_001040425.1	70.297	101	30	0	1	101	102	339	439	520	1.06e-48	154	99.0196	19.4231
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_050554451.1	65.347	101	35	0	1	101	102	336	436	516	6.10e-48	152	99.0196	19.5736
TRINITY_DN18030_c0_g1_i1.p1	Bmori|NP_001135960.1	68.317	101	32	0	1	101	102	334	434	514	6.80e-48	152	99.0196	19.6498
TRINITY_DN18030_c0_g1_i1.p1	Bmori|NP_001243995.1	69.307	101	31	0	1	101	102	339	439	520	9.89e-48	152	99.0196	19.4231
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_035454584.2	67.327	101	33	0	1	101	102	337	437	518	1.97e-47	151	99.0196	19.4981
TRINITY_DN18030_c0_g1_i1.p1	Bmori|NP_001243957.1	67.327	101	33	0	1	101	102	335	435	515	6.00e-46	147	99.0196	19.6117
TRINITY_DN18030_c0_g1_i1.p1	Bmori|NP_001243978.1	65.347	101	35	0	1	101	102	340	440	521	1.99e-45	145	99.0196	19.3858
TRINITY_DN18030_c0_g1_i1.p1	Bmori|NP_001243968.1	45.161	93	50	1	1	93	102	334	425	512	3.58e-23	84.7	91.1765	18.1641
TRINITY_DN18030_c0_g1_i1.p1	Bmori|NP_001243968.1	21.429	56	36	1	41	88	102	147	202	512	0.68	21.2	54.902	10.9375
TRINITY_DN18030_c0_g1_i1.p1	Bmori|NP_001037040.1	37.624	101	63	0	1	101	102	341	441	520	2.11e-22	82.4	99.0196	19.4231
TRINITY_DN18030_c0_g1_i1.p1	Bmori|NP_001243980.1	43.678	87	49	0	3	89	102	342	428	520	2.49e-22	82.4	85.2941	16.7308
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_035440285.2	36.364	99	63	0	3	101	102	344	442	521	2.62e-22	82.4	97.0588	19.0019
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_035437706.2	37.624	101	63	0	1	101	102	340	440	544	3.35e-22	82.0	99.0196	18.5662
TRINITY_DN18030_c0_g1_i1.p1	Bmori|NP_001274756.1	38.614	101	61	1	1	101	102	330	429	508	1.19e-21	80.5	99.0196	19.8819
TRINITY_DN18030_c0_g1_i1.p1	Bmori|NP_001243970.1	37.624	101	62	1	1	101	102	337	436	516	1.78e-21	80.1	99.0196	19.5736
TRINITY_DN18030_c0_g1_i1.p1	Bmori|XP_062529502.1	36.634	101	64	0	1	101	102	339	439	538	2.26e-21	79.7	99.0196	18.7732
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_050550361.1	39.796	98	58	1	4	101	102	338	434	516	2.69e-21	79.3	96.0784	18.9922
TRINITY_DN18030_c0_g1_i1.p1	Bmori|XP_012550238.1	35.644	101	65	0	1	101	102	351	451	531	2.16e-20	77.0	99.0196	19.0207
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_050556017.1	34.653	101	66	0	1	101	102	863	963	1039	4.40e-20	76.3	99.0196	9.72089
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_050556017.1	34.653	101	66	0	1	101	102	344	444	1039	1.10e-19	75.1	99.0196	9.72089
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_035452810.2	36.471	85	54	0	1	85	102	346	430	522	5.42e-20	75.9	83.3333	16.2835
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_050559578.1	36.170	94	60	0	1	94	102	332	425	514	1.19e-19	74.7	92.1569	18.2879
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_035452567.1	35.789	95	61	0	1	95	102	344	438	523	1.45e-19	74.7	93.1373	18.1644
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_050559575.1	33.673	98	65	0	1	98	102	336	433	520	6.36e-19	72.8	96.0784	18.8462
TRINITY_DN18030_c0_g1_i1.p1	Bmori|XP_012550236.1	33.663	101	67	0	1	101	102	346	446	517	1.68e-18	71.6	99.0196	19.5358
TRINITY_DN18030_c0_g1_i1.p1	Bmori|XP_062531495.1	36.047	86	55	0	3	88	102	338	423	517	5.06e-18	70.1	84.3137	16.6344
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_035458622.2	41.584	101	58	1	1	101	102	332	431	508	8.79e-18	69.3	99.0196	19.8819
TRINITY_DN18030_c0_g1_i1.p1	Bmori|XP_037875539.1	36.190	105	59	3	1	101	102	336	436	518	1.35e-17	68.9	102.941	20.2703
TRINITY_DN18030_c0_g1_i1.p1	Bmori|NP_001243973.1	30.208	96	67	0	6	101	102	338	433	536	1.74e-16	65.9	94.1176	17.9104
TRINITY_DN18030_c0_g1_i1.p1	Bmori|XP_062527289.1	35.366	82	53	0	5	86	102	353	434	527	6.15e-16	64.3	80.3922	15.5598
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_035458586.2	32.323	99	66	1	3	101	102	339	436	516	7.52e-16	63.9	97.0588	19.186
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_035434000.2	35.052	97	62	1	5	101	102	352	447	526	1.16e-15	63.5	95.098	18.4411
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_035449983.2	46.809	47	25	0	6	52	102	341	387	539	3.93e-14	58.9	46.0784	8.71985
TRINITY_DN18030_c0_g1_i1.p1	Spodoptera|XP_050559218.1	33.333	102	67	1	1	101	102	349	450	530	8.98e-14	58.2	100	19.2453
TRINITY_DN18030_c0_g1_i1.p1	Bmori|NP_001243974.1	26.471	102	75	0	1	102	102	336	437	511	1.23e-13	57.8	100	19.9609
TRINITY_DN18030_c0_g1_i1.p1	Bmori|XP_004934317.1	50.000	24	8	1	64	87	102	89	108	286	0.69	21.2	23.5294	8.39161
TRINITY_DN12207_c0_g1_i4.p1	Spodoptera|XP_050553385.1	33.333	33	22	0	251	283	371	990	1022	1346	0.029	28.5	8.89488	2.45171
TRINITY_DN12207_c0_g1_i4.p1	Bmori|NP_001243980.1	30.556	36	25	0	259	294	371	40	75	520	0.65	23.9	9.7035	6.92308
TRINITY_DN4385_c0_g1_i1.p1	Spodoptera|XP_050550361.1	33.962	53	23	2	270	310	411	199	251	516	0.17	25.8	12.8954	10.2713
TRINITY_DN26381_c0_g1_i1.p1	Spodoptera|XP_035430162.1	30.435	46	26	2	79	118	184	143	188	350	0.51	22.7	25	13.1429
TRINITY_DN26381_c0_g1_i1.p1	Bmori|XP_012551722.1	26.829	82	52	3	79	154	184	152	231	356	0.96	21.9	44.5652	23.0337
TRINITY_DN18007_c0_g1_i2.p1	Bmori|XP_012550238.1	25.714	70	47	1	309	378	463	245	309	531	0.14	26.6	15.1188	13.1827
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_035455002.2	70.856	374	108	1	7	380	380	9	381	521	0.0	555	98.4211	71.785
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_035454998.2	61.619	383	141	4	2	380	380	3	383	521	2.01e-171	481	100.789	73.5125
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_035454997.2	59.947	377	151	0	4	380	380	6	382	522	5.71e-169	475	99.2105	72.2222
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_035454642.2	58.421	380	156	2	1	380	380	1	378	518	1.09e-158	449	100	73.3591
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_050554451.1	58.933	375	149	5	7	380	380	7	377	516	1.10e-157	446	98.6842	72.6744
TRINITY_DN18030_c0_g3_i1.p1	Bmori|NP_001243957.1	55.053	376	167	2	5	380	380	3	376	515	1.14e-152	434	98.9474	73.0097
TRINITY_DN18030_c0_g3_i1.p1	Bmori|NP_001243995.1	55.405	370	164	1	12	380	380	11	380	520	2.73e-150	428	97.3684	71.1538
TRINITY_DN18030_c0_g3_i1.p1	Bmori|NP_001040425.1	55.435	368	163	1	14	380	380	13	380	520	8.93e-150	426	96.8421	70.7692
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_035454584.2	56.250	368	158	2	13	380	380	14	378	518	1.25e-149	426	96.8421	71.0425
TRINITY_DN18030_c0_g3_i1.p1	Bmori|NP_001243956.1	52.128	376	178	2	5	380	380	3	376	515	9.29e-149	424	98.9474	73.0097
TRINITY_DN18030_c0_g3_i1.p1	Bmori|NP_001243978.1	52.756	381	179	1	1	380	380	1	381	521	5.15e-146	417	100.263	73.1286
TRINITY_DN18030_c0_g3_i1.p1	Bmori|NP_001135960.1	51.459	377	179	2	4	380	380	3	375	514	1.73e-145	415	99.2105	73.3463
TRINITY_DN18030_c0_g3_i1.p1	Bmori|NP_001243980.1	32.361	377	228	8	19	380	380	17	381	520	9.89e-57	186	99.2105	72.5
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_035458622.2	33.773	379	221	9	14	380	380	13	373	508	1.38e-53	178	99.7368	74.6063
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_035440285.2	31.078	399	229	12	7	380	380	6	383	521	2.70e-53	177	105	76.5835
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_035452810.2	31.500	400	241	11	1	380	380	1	387	522	2.81e-49	166	105.263	76.6284
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_050550361.1	30.376	372	247	6	12	380	380	14	376	516	1.70e-47	162	97.8947	72.093
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_035434000.2	31.458	391	230	14	14	379	380	11	388	526	3.84e-47	160	102.895	74.3346
TRINITY_DN18030_c0_g3_i1.p1	Bmori|XP_062527289.1	29.208	404	234	14	8	379	380	6	389	527	1.03e-46	160	106.316	76.6603
TRINITY_DN18030_c0_g3_i1.p1	Bmori|XP_037875539.1	31.122	392	235	12	4	380	380	6	377	518	1.50e-46	159	103.158	75.6757
TRINITY_DN18030_c0_g3_i1.p1	Bmori|XP_012550238.1	27.320	388	269	8	1	380	380	10	392	531	1.00e-45	157	102.105	73.0697
TRINITY_DN18030_c0_g3_i1.p1	Bmori|NP_001274756.1	29.243	383	247	8	7	380	380	4	371	508	4.06e-45	155	100.789	75.3937
TRINITY_DN18030_c0_g3_i1.p1	Bmori|NP_001243968.1	29.006	362	243	6	23	380	380	24	375	512	3.51e-44	152	95.2632	70.7031
TRINITY_DN18030_c0_g3_i1.p1	Bmori|XP_062531495.1	30.928	388	228	12	12	380	380	11	377	517	2.67e-43	150	102.105	75.0484
TRINITY_DN18030_c0_g3_i1.p1	Bmori|NP_001243973.1	29.155	367	247	9	19	379	380	14	373	536	2.32e-42	148	96.5789	68.4701
TRINITY_DN18030_c0_g3_i1.p1	Bmori|NP_001243970.1	28.796	382	250	8	11	380	380	7	378	516	6.68e-42	146	100.526	74.031
TRINITY_DN18030_c0_g3_i1.p1	Bmori|XP_012550236.1	31.510	384	226	11	19	380	380	19	387	517	2.44e-40	142	101.053	74.2747
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_035452567.1	28.533	375	246	8	20	380	380	19	385	523	1.37e-38	137	98.6842	71.7017
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_035449983.2	29.428	367	240	9	22	379	380	20	376	539	1.76e-38	137	96.5789	68.0891
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_050556017.1	30.256	390	222	15	19	380	380	537	904	1039	2.48e-37	135	102.632	37.5361
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_050556017.1	29.101	378	242	13	19	380	380	18	385	1039	4.05e-36	132	99.4737	36.3811
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_035458586.2	27.083	384	270	8	1	380	380	1	378	516	8.61e-37	132	101.053	74.4186
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_035437706.2	27.717	368	244	9	23	379	380	24	380	544	7.09e-36	130	96.8421	67.6471
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_050559578.1	29.545	396	229	11	8	380	380	5	373	514	1.06e-35	129	104.211	77.0428
TRINITY_DN18030_c0_g3_i1.p1	Bmori|NP_001037040.1	29.529	403	238	13	3	380	380	1	382	520	2.03e-35	128	106.053	77.5
TRINITY_DN18030_c0_g3_i1.p1	Bmori|XP_062529502.1	27.419	372	240	11	23	379	380	23	379	538	1.02e-34	127	97.8947	69.145
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_050559575.1	27.461	386	224	12	23	380	380	20	377	520	2.21e-33	122	101.579	74.2308
TRINITY_DN18030_c0_g3_i1.p1	Spodoptera|XP_050559218.1	29.427	384	225	12	23	380	380	27	390	530	7.57e-32	118	101.053	72.4528
TRINITY_DN18030_c0_g3_i1.p1	Bmori|NP_001243974.1	25.871	402	235	14	7	380	380	11	377	511	5.96e-28	107	105.789	78.6693
TRINITY_DN9970_c0_g1_i13.p1	Bmori|XP_062527289.1	50.000	18	9	0	65	82	139	134	151	527	0.047	25.4	12.9496	3.41556
TRINITY_DN9970_c0_g1_i13.p1	Spodoptera|XP_035434000.2	44.444	18	10	0	65	82	139	133	150	526	0.69	21.9	12.9496	3.42205
TRINITY_DN3449_c0_g1_i20.p1	Bmori|NP_001243970.1	33.333	39	18	1	137	175	280	148	178	516	0.42	23.9	13.9286	7.55814
TRINITY_DN3449_c0_g1_i20.p1	Spodoptera|XP_035458586.2	28.000	75	37	4	141	207	280	153	218	516	0.63	23.5	26.7857	14.5349
TRINITY_DN3449_c0_g1_i20.p1	Spodoptera|XP_035456266.1	42.857	21	12	0	116	136	280	84	104	216	0.76	23.1	7.5	9.72222
TRINITY_DN3449_c0_g1_i20.p1	Spodoptera|XP_035454584.2	29.508	61	36	3	212	265	280	74	134	518	0.88	23.1	21.7857	11.7761
TRINITY_DN13259_c0_g1_i2.p1	Bmori|XP_062529124.1	33.333	72	40	4	95	165	563	414	478	887	0.14	26.9	12.7886	8.11725
TRINITY_DN13259_c0_g1_i2.p1	Spodoptera|XP_035444053.2	33.333	39	26	0	384	422	563	265	303	493	0.31	25.4	6.92718	7.91075
TRINITY_DN8336_c0_g1_i1.p1	Spodoptera|XP_050550361.1	31.579	38	19	1	334	364	535	60	97	516	0.86	24.3	7.1028	7.36434
TRINITY_DN44931_c0_g1_i1.p1	Bmori|XP_062529124.1	27.160	81	32	4	338	399	1288	682	754	887	0.27	27.3	6.28882	9.13191
TRINITY_DN106_c2_g1_i4.p1	Bmori|NP_001116813.1	19.444	108	59	3	115	211	419	234	324	327	0.29	25.0	25.7757	33.0275
TRINITY_DN106_c2_g1_i4.p1	Bmori|NP_001243956.1	23.529	51	36	1	14	61	419	160	210	515	0.79	23.9	12.1718	9.90291
TRINITY_DN6768_c0_g1_i1.p1	Spodoptera|XP_035435090.1	26.316	76	31	2	309	384	391	86	136	286	0.36	24.6	19.4373	26.5734
TRINITY_DN18170_c0_g1_i1.p1	Bmori|NP_001243968.1	38.462	26	15	1	47	72	144	104	128	512	0.21	23.5	18.0556	5.07812
TRINITY_DN18170_c0_g1_i1.p1	Bmori|NP_001243956.1	40.000	25	14	1	1	24	144	314	338	515	0.28	23.1	17.3611	4.85437
TRINITY_DN118_c0_g1_i5.p1	Spodoptera|XP_035440285.2	44.000	25	13	1	133	157	499	44	67	521	0.59	24.6	5.01002	4.79846
TRINITY_DN13141_c0_g1_i13.p1	Spodoptera|XP_035449983.2	36.111	36	21	1	78	113	500	41	74	539	0.91	23.9	7.2	6.67904
TRINITY_DN13141_c0_g1_i13.p1	Bmori|NP_001243973.1	38.889	36	20	1	78	113	500	38	71	536	0.92	23.9	7.2	6.71642
TRINITY_DN13141_c0_g2_i1.p1	Spodoptera|XP_035449983.2	55.000	20	9	0	94	113	230	55	74	539	0.010	28.9	8.69565	3.71058
TRINITY_DN13141_c0_g2_i1.p1	Bmori|NP_001243973.1	45.000	20	11	0	94	113	230	52	71	536	0.21	24.6	8.69565	3.73134
TRINITY_DN13141_c0_g2_i1.p1	Bmori|XP_012551722.1	23.529	68	48	1	115	182	230	280	343	356	0.37	23.9	29.5652	19.1011
TRINITY_DN5296_c0_g1_i1.p1	Bmori|XP_037870891.1	36.000	50	31	1	230	279	1171	8	56	332	0.42	26.2	4.26985	15.0602
TRINITY_DN28067_c0_g1_i1.p1	Spodoptera|XP_035434000.2	30.508	59	32	1	29	78	337	187	245	526	0.65	23.9	17.5074	11.2167
TRINITY_DN1192_c2_g1_i1.p1	Bmori|XP_004932409.1	44.444	27	15	0	437	463	518	186	212	468	0.56	24.6	5.21236	5.76923
TRINITY_DN4383_c0_g1_i11.p1	Spodoptera|XP_035454997.2	23.077	52	38	1	67	118	230	122	171	522	0.38	23.9	22.6087	9.96169
TRINITY_DN4383_c0_g1_i11.p1	Bmori|NP_001243980.1	27.273	44	27	1	101	144	230	48	86	520	0.65	23.1	19.1304	8.46154
TRINITY_DN257_c0_g2_i1.p1	Spodoptera|XP_035431089.2	29.412	51	33	1	59	109	266	48	95	332	0.013	28.5	19.1729	15.3614
TRINITY_DN257_c0_g2_i1.p1	Bmori|XP_037870891.1	23.529	51	36	1	59	109	266	48	95	332	0.12	25.4	19.1729	15.3614
TRINITY_DN3447_c0_g1_i1.p1	Bmori|NP_001037040.1	47.619	21	9	1	200	220	247	23	41	520	0.73	23.1	8.50202	4.03846
TRINITY_DN1326_c1_g1_i10.p1	Bmori|NP_001135960.1	38.710	31	18	1	134	163	213	72	102	514	0.71	22.7	14.554	6.03113
TRINITY_DN2534_c0_g1_i1.p1	Spodoptera|XP_050559578.1	25.676	74	54	1	319	391	597	303	376	514	0.008	30.8	12.3953	14.3969
TRINITY_DN2534_c0_g1_i1.p1	Spodoptera|XP_050559575.1	31.373	51	32	1	300	347	597	285	335	520	0.23	26.2	8.54271	9.80769
TRINITY_DN2534_c0_g1_i1.p1	Bmori|XP_062531495.1	39.024	41	21	2	113	153	597	278	314	517	0.25	26.2	6.86767	7.93037
TRINITY_DN2534_c0_g1_i1.p1	Bmori|XP_012550236.1	26.316	95	67	2	321	412	597	319	413	517	0.38	25.4	15.9129	18.3752
TRINITY_DN1621_c0_g1_i5.p1	Spodoptera|XP_050556017.1	29.630	54	32	2	49	96	173	87	140	1039	0.76	22.3	31.2139	5.19731
TRINITY_DN2120_c1_g1_i1.p1	Bmori|XP_062529124.1	50.000	20	10	0	42	61	124	129	148	887	0.79	21.6	16.129	2.25479
TRINITY_DN9271_c0_g2_i3.p1	Bmori|NP_001243957.1	32.500	40	27	0	4	43	262	119	158	515	0.18	25.0	15.2672	7.76699
TRINITY_DN9271_c0_g2_i3.p1	Spodoptera|XP_035454998.2	40.000	25	13	1	154	176	262	71	95	521	0.75	23.1	9.54198	4.79846
TRINITY_DN9271_c0_g2_i3.p1	Spodoptera|XP_035435090.1	36.000	25	16	0	53	77	262	85	109	286	1.00	22.7	9.54198	8.74126
TRINITY_DN3448_c0_g3_i2.p1	Bmori|XP_062532873.1	24.265	136	78	4	393	528	694	306	416	629	2.28e-04	36.2	19.5965	21.6216
TRINITY_DN3448_c0_g3_i2.p1	Spodoptera|XP_050553385.1	23.973	146	76	6	383	528	694	1030	1140	1346	0.009	31.2	21.0375	10.847
TRINITY_DN22126_c0_g1_i10.p1	Spodoptera|XP_050553385.1	25.806	31	23	0	235	265	530	31	61	1346	0.26	25.8	5.84906	2.30312
TRINITY_DN14455_c1_g1_i1.p1	Bmori|XP_037874115.1	25.988	481	315	6	20	472	493	12	479	479	4.95e-43	151	97.5659	100.418
TRINITY_DN14455_c1_g1_i1.p1	Spodoptera|XP_050552501.1	25.813	492	314	9	21	478	493	14	488	490	1.10e-42	150	99.7972	100.408
TRINITY_DN14455_c1_g1_i1.p1	Bmori|XP_004923500.1	24.174	484	343	8	21	491	493	15	487	503	4.95e-33	124	98.1744	96.2227
TRINITY_DN14455_c1_g1_i1.p1	Spodoptera|XP_035456846.2	20.763	472	348	11	36	493	493	30	489	504	1.35e-23	95.9	95.7404	93.6508
TRINITY_DN14455_c1_g1_i1.p1	Spodoptera|XP_050553385.1	50.000	18	9	0	415	432	493	60	77	1346	0.48	25.0	3.65112	1.3373
TRINITY_DN5155_c0_g1_i1.p1	Bmori|XP_004932409.1	29.825	57	33	2	252	301	363	363	419	468	0.97	23.1	15.7025	12.1795
TRINITY_DN24531_c0_g1_i1.p1	Bmori|XP_012544462.1	42.857	21	12	0	587	607	626	684	704	754	0.47	25.4	3.35463	2.78515
TRINITY_DN24531_c0_g1_i1.p1	Bmori|XP_012544461.1	42.857	21	12	0	587	607	626	684	704	777	0.48	25.4	3.35463	2.7027
TRINITY_DN24531_c0_g1_i1.p1	Bmori|XP_004924572.1	42.857	21	12	0	587	607	626	684	704	769	0.48	25.4	3.35463	2.73082
TRINITY_DN24531_c0_g1_i1.p1	Spodoptera|XP_035449977.1	42.857	21	12	0	587	607	626	684	704	777	0.73	24.6	3.35463	2.7027
TRINITY_DN24531_c0_g1_i1.p1	Spodoptera|XP_035449979.1	42.857	21	12	0	587	607	626	684	704	753	0.74	24.6	3.35463	2.78884
TRINITY_DN24531_c0_g1_i1.p1	Spodoptera|XP_035449978.1	42.857	21	12	0	587	607	626	684	704	769	0.77	24.6	3.35463	2.73082
TRINITY_DN8335_c0_g2_i1.p1	Spodoptera|XP_035438682.2	26.415	53	36	1	303	355	804	284	333	566	0.76	25.0	6.59204	9.36396
TRINITY_DN33657_c0_g1_i1.p1	Spodoptera|XP_035435090.1	29.091	55	35	1	1203	1257	1549	71	121	286	0.42	26.6	3.55068	19.2308
TRINITY_DN21213_c0_g1_i1.p1	Spodoptera|XP_050553385.1	41.176	34	20	0	90	123	136	244	277	1346	1.04e-04	33.5	25	2.526
TRINITY_DN21213_c0_g1_i1.p1	Bmori|XP_062529124.1	31.373	51	34	1	80	129	136	207	257	887	1.71e-04	32.7	37.5	5.74972
TRINITY_DN21213_c0_g1_i1.p1	Bmori|XP_062532873.1	40.000	45	23	2	90	130	136	149	193	629	0.002	29.6	33.0882	7.15421
TRINITY_DN21213_c0_g1_i1.p1	Bmori|XP_037870978.1	40.541	37	19	1	97	130	136	209	245	281	0.002	29.3	27.2059	13.1673
TRINITY_DN2225_c3_g1_i10.p1	Bmori|NP_001037040.1	23.364	107	67	2	11	117	554	37	128	520	0.075	27.7	19.3141	20.5769
TRINITY_DN2225_c3_g1_i10.p1	Bmori|NP_001243970.1	23.894	113	72	3	90	188	554	321	433	516	0.91	24.3	20.3971	21.8992
TRINITY_DN96_c0_g1_i12.p1	Spodoptera|XP_035458586.2	31.111	45	28	1	368	409	542	181	225	516	0.89	24.3	8.30258	8.72093
TRINITY_DN31831_c0_g1_i1.p1	Bmori|XP_021203793.2	30.488	82	46	2	50	131	345	85	155	447	0.25	25.0	23.7681	18.3445
TRINITY_DN31831_c0_g1_i1.p1	Bmori|XP_062527639.1	30.488	82	46	2	50	131	345	85	155	393	0.27	25.0	23.7681	20.8651
TRINITY_DN49377_c0_g1_i1.p1	Spodoptera|XP_035449983.2	37.500	48	25	2	111	153	292	307	354	539	0.010	29.3	16.4384	8.90538
TRINITY_DN49377_c0_g1_i1.p1	Bmori|NP_001243973.1	31.250	48	28	2	111	153	292	304	351	536	0.65	23.5	16.4384	8.95522
TRINITY_DN49377_c0_g1_i1.p1	Spodoptera|XP_035454584.2	33.333	36	24	0	229	264	292	244	279	518	0.75	23.1	12.3288	6.94981
TRINITY_DN49377_c0_g1_i1.p1	Spodoptera|XP_050553385.1	32.143	56	22	3	173	212	292	931	986	1346	0.98	23.1	19.1781	4.16048
TRINITY_DN21352_c0_g1_i2.p1	Bmori|NP_001135960.1	39.286	28	16	1	3	29	157	372	399	514	0.71	22.3	17.8344	5.44747
TRINITY_DN32185_c0_g1_i1.p1	Spodoptera|XP_050553385.1	28.049	82	46	3	82	151	195	735	815	1346	0.019	27.7	42.0513	6.09212
TRINITY_DN140_c0_g1_i7.p1	Spodoptera|XP_050553385.1	35.714	42	24	2	63	104	457	420	458	1346	0.65	24.3	9.19037	3.12036
TRINITY_DN117_c0_g1_i1.p1	Bmori|NP_001243957.1	21.429	126	74	4	135	260	1073	334	434	515	0.83	25.4	11.7428	24.466
TRINITY_DN9130_c0_g1_i14.p1	Bmori|NP_001040425.1	29.412	34	24	0	162	195	519	307	340	520	0.75	24.3	6.55106	6.53846
TRINITY_DN797_c1_g1_i1.p1	Bmori|XP_037870891.1	27.419	62	36	2	277	334	532	65	121	332	0.24	25.8	11.6541	18.6747
TRINITY_DN797_c1_g1_i1.p1	Spodoptera|XP_035458586.2	25.455	55	41	0	432	486	532	389	443	516	0.28	25.8	10.3383	10.6589
TRINITY_DN36125_c2_g1_i4.p1	Bmori|NP_001116813.1	37.931	29	18	0	366	394	570	149	177	327	0.10	26.9	5.08772	8.8685
TRINITY_DN36125_c2_g1_i4.p1	Spodoptera|XP_035436720.2	34.483	29	19	0	366	394	570	153	181	335	0.17	26.2	5.08772	8.65672
TRINITY_DN36125_c2_g1_i4.p1	Spodoptera|XP_050559578.1	34.286	35	23	0	53	87	570	5	39	514	0.70	24.6	6.14035	6.80934
TRINITY_DN45004_c0_g1_i1.p1	Spodoptera|XP_035449983.2	30.303	33	23	0	315	347	351	47	79	539	0.71	23.9	9.40171	6.12245
TRINITY_DN3446_c0_g1_i1.p1	Bmori|XP_062532873.1	28.169	71	44	1	300	363	883	13	83	629	0.39	26.2	8.04077	11.2878
TRINITY_DN3446_c0_g1_i1.p1	Bmori|XP_037870978.1	29.577	71	43	1	300	363	883	65	135	281	0.66	25.0	8.04077	25.2669
TRINITY_DN3446_c0_g1_i1.p1	Spodoptera|XP_035434000.2	30.488	82	52	3	318	395	883	74	154	526	0.86	25.0	9.28652	15.5894
