qseqid	sseqid	pident	length	qlen	slen	evalue	bitscore	qcov	scov
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN10989_c0_g1_i5.p1	27.219	169	1366	198	4.30e-14	65.1	12.3719	85.3535
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN10989_c0_g1_i5.p1	26.531	98	1366	198	2.47e-06	42.0	7.17423	49.4949
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	25.896	251	1366	1697	5.30e-13	65.9	18.3748	14.7908
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	21.260	254	1366	1697	6.84e-11	58.9	18.5944	14.9676
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	23.529	221	1366	1697	3.95e-10	56.2	16.1786	13.023
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	25.000	204	1366	1697	3.53e-04	37.0	14.9341	12.0212
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i11.p1	25.481	208	1366	1744	6.15e-13	65.5	15.2269	11.9266
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i11.p1	24.280	243	1366	1744	4.00e-12	62.8	17.7892	13.9335
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i11.p1	21.667	300	1366	1744	3.24e-08	50.1	21.9619	17.2018
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN2350_c0_g1_i14.p1	25.090	279	1366	791	8.28e-13	64.7	20.4246	35.2718
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN2350_c0_g1_i14.p1	26.407	231	1366	791	2.61e-12	63.2	16.9107	29.2035
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN30_c14_g1_i4.p1	26.482	253	1366	669	2.22e-12	63.2	18.5212	37.8176
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN30_c14_g1_i4.p1	26.630	184	1366	669	9.10e-10	54.7	13.47	27.5037
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN7214_c0_g1_i11.p1	28.571	210	1366	655	3.69e-12	62.4	15.3734	32.0611
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN7214_c0_g1_i11.p1	24.615	195	1366	655	1.06e-05	41.6	14.2753	29.771
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN5175_c0_g1_i3.p1	25.551	227	1366	722	1.06e-11	61.2	16.6179	31.4404
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN5175_c0_g1_i3.p1	24.766	214	1366	722	5.44e-11	58.9	15.6662	29.6399
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN4644_c0_g1_i1.p1	24.332	337	1366	638	1.57e-10	57.4	24.6706	52.8213
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN4644_c0_g1_i1.p1	23.684	228	1366	638	1.71e-07	47.4	16.6911	35.7367
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN1442_c0_g1_i7.p1	25.893	224	1366	795	1.98e-10	57.0	16.3982	28.1761
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN1442_c0_g1_i7.p1	20.849	259	1366	795	6.56e-09	52.0	18.9605	32.5786
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN12905_c0_g2_i1.p1	23.473	311	1366	629	2.14e-09	53.5	22.7672	49.4436
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN12905_c0_g2_i1.p1	25.253	198	1366	629	1.36e-04	37.7	14.4949	31.4785
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN332_c0_g1_i5.p1	27.014	211	1366	698	3.62e-09	52.8	15.4466	30.2292
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN332_c0_g1_i5.p1	21.267	221	1366	698	2.90e-07	46.6	16.1786	31.6619
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN4830_c1_g1_i1.p1	28.342	187	1366	879	6.52e-08	48.9	13.6896	21.2742
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN4830_c1_g1_i1.p1	36.364	66	1366	879	2.22e-05	40.4	4.83163	7.50853
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN9946_c0_g2_i2.p1	19.731	223	1366	621	1.10e-07	48.1	16.325	35.9098
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN9946_c0_g2_i2.p1	22.897	214	1366	621	4.36e-04	36.2	15.6662	34.4605
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN4709_c2_g1_i1.p1	26.293	232	1366	668	2.67e-07	46.6	16.9839	34.7305
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN4709_c2_g1_i1.p1	21.978	182	1366	668	8.11e-05	38.5	13.3236	27.2455
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN13145_c0_g1_i1.p1	26.442	208	1366	593	3.43e-07	46.2	15.2269	35.0759
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN49408_c0_g1_i1.p1	30.172	116	1366	151	4.23e-06	40.4	8.49195	76.8212
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN37894_c0_g1_i1.p1	24.731	93	1366	125	3.75e-05	37.4	6.8082	74.4
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN18075_c0_g1_i1.p1	20.000	275	1366	645	1.43e-04	37.7	20.1318	42.6357
TRINITY_DN5424_c0_g1_i1.p1	TRINITY_DN35371_c0_g2_i1.p1	21.138	123	1366	224	5.52e-04	35.0	9.00439	54.9107
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN4518_c0_g1_i1.p1	71.959	1373	1379	1363	0.0	2041	99.5649	100.734
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN12134_c0_g1_i3.p1	44.191	1403	1379	1395	0.0	1144	101.74	100.573
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN18452_c0_g1_i1.p1	40.813	1426	1379	1399	0.0	1091	103.408	101.93
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN662_c0_g4_i1.p1	39.642	1395	1379	1345	0.0	978	101.16	103.717
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN5424_c0_g1_i1.p1	39.489	1408	1379	1366	0.0	968	102.103	103.075
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN9474_c0_g1_i1.p1	37.286	1400	1379	1452	0.0	889	101.523	96.4187
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN9474_c0_g1_i1.p1	25.651	269	1379	1452	3.14e-16	76.3	19.5069	18.5262
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN254_c0_g1_i11.p1	30.499	1282	1379	1595	3.83e-156	505	92.9659	80.3762
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN662_c0_g1_i2.p1	31.553	824	1379	1516	6.81e-105	358	59.7534	54.3536
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN662_c0_g1_i2.p1	36.784	541	1379	1516	2.98e-101	347	39.2313	35.686
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN662_c0_g1_i2.p1	22.645	552	1379	1516	2.63e-17	79.7	40.029	36.4116
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN662_c0_g1_i2.p1	26.244	221	1379	1516	1.80e-14	70.5	16.0261	14.5778
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN44328_c0_g1_i1.p1	86.842	114	1379	114	4.38e-66	211	8.26686	100
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN20355_c0_g1_i13.p1	26.201	687	1379	888	1.74e-62	223	49.8187	77.3649
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN20355_c0_g1_i13.p1	27.397	219	1379	888	2.49e-15	73.2	15.8811	24.6622
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN9986_c0_g1_i1.p1	28.125	384	1379	564	6.70e-42	155	27.8463	68.0851
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN9986_c0_g1_i1.p1	33.047	233	1379	564	1.14e-19	86.7	16.8963	41.3121
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN4426_c0_g1_i3.p1	25.586	512	1379	707	5.99e-38	145	37.1284	72.4187
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN4426_c0_g1_i3.p1	27.586	232	1379	707	5.18e-23	97.8	16.8238	32.8147
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	23.917	531	1379	1273	6.68e-33	130	38.5062	41.7125
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	31.855	248	1379	1273	9.68e-29	117	17.984	19.4815
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	30.943	265	1379	1273	6.41e-25	104	19.2168	20.817
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN1124_c0_g1_i10.p1	29.237	236	1379	1273	8.85e-21	91.3	17.1139	18.5389
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN16854_c0_g2_i2.p1	25.230	543	1379	548	1.58e-29	117	39.3764	99.0876
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN16854_c0_g2_i2.p1	28.754	313	1379	548	1.07e-22	95.9	22.6976	57.1168
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN33353_c0_g1_i3.p1	31.020	245	1379	849	2.03e-29	119	17.7665	28.8575
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN33353_c0_g1_i3.p1	27.600	250	1379	849	2.91e-20	89.0	18.1291	29.4464
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN11773_c0_g1_i7.p1	30.980	255	1379	768	1.61e-27	112	18.4917	33.2031
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN11773_c0_g1_i7.p1	23.529	204	1379	768	2.39e-15	73.2	14.7933	26.5625
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN9037_c0_g1_i11.p1	33.953	215	1379	851	1.65e-23	99.8	15.591	25.2644
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN9037_c0_g1_i11.p1	26.909	275	1379	851	1.00e-19	87.4	19.942	32.3149
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN5175_c0_g1_i3.p1	24.775	222	1379	722	1.16e-13	67.4	16.0986	30.7479
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN5175_c0_g1_i3.p1	27.619	210	1379	722	3.45e-12	62.8	15.2284	29.0859
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN2350_c0_g1_i14.p1	25.778	225	1379	791	1.46e-13	67.4	16.3162	28.445
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN2350_c0_g1_i14.p1	25.909	220	1379	791	1.64e-09	53.9	15.9536	27.8129
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN30_c14_g1_i4.p1	25.551	227	1379	669	3.87e-13	65.9	16.4612	33.9312
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN30_c14_g1_i4.p1	30.061	163	1379	669	3.48e-10	56.2	11.8202	24.3647
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN1442_c0_g1_i7.p1	23.929	280	1379	795	5.77e-13	65.5	20.3046	35.2201
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN1442_c0_g1_i7.p1	26.866	201	1379	795	1.34e-08	51.2	14.5758	25.283
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN4830_c1_g1_i1.p1	27.670	206	1379	879	2.52e-12	63.2	14.9384	23.4357
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN10989_c0_g1_i5.p1	26.667	135	1379	198	1.97e-10	54.3	9.7897	68.1818
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN10989_c0_g1_i5.p1	28.713	101	1379	198	1.84e-05	39.3	7.32415	51.0101
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i11.p1	25.510	196	1379	1744	7.31e-10	55.5	14.2132	11.2385
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i11.p1	25.681	257	1379	1744	4.15e-08	49.7	18.6367	14.7362
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i11.p1	22.477	218	1379	1744	1.01e-07	48.5	15.8086	12.5
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i11.p1	21.845	206	1379	1744	6.56e-04	35.8	14.9384	11.8119
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN11606_c0_g1_i6.p1	23.108	251	1379	1641	8.36e-10	55.5	18.2016	15.2956
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN11606_c0_g1_i6.p1	22.010	209	1379	1641	1.76e-06	44.3	15.1559	12.7361
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	25.778	225	1379	1697	3.13e-09	53.5	16.3162	13.2587
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	25.847	236	1379	1697	3.37e-07	46.6	17.1139	13.9069
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN12905_c0_g2_i1.p1	26.693	251	1379	629	2.24e-08	50.1	18.2016	39.9046
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN12905_c0_g2_i1.p1	26.036	169	1379	629	2.98e-05	40.0	12.2553	26.868
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN332_c0_g1_i5.p1	21.318	258	1379	698	3.18e-08	49.7	18.7092	36.9628
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN13145_c0_g1_i1.p1	24.306	288	1379	593	1.43e-07	47.8	20.8847	48.5666
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN7214_c0_g1_i11.p1	23.581	229	1379	655	2.16e-07	47.0	16.6062	34.9618
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN7214_c0_g1_i11.p1	26.570	207	1379	655	2.30e-07	47.0	15.0109	31.6031
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN4644_c0_g1_i1.p1	22.944	231	1379	638	2.20e-07	47.0	16.7513	36.2069
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN1142_c1_g1_i12.p1	27.374	179	1379	764	2.22e-07	47.0	12.9804	23.4293
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN1142_c1_g1_i12.p1	21.320	197	1379	764	3.67e-04	36.6	14.2857	25.7853
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN9946_c0_g2_i2.p1	22.358	246	1379	621	1.78e-06	43.9	17.839	39.6135
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN9946_c0_g2_i2.p1	25.114	219	1379	621	1.73e-05	40.8	15.8811	35.2657
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN4709_c2_g1_i1.p1	21.875	256	1379	668	1.25e-05	41.2	18.5642	38.3234
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN37894_c0_g1_i1.p1	31.868	91	1379	125	2.32e-05	37.7	6.59898	72.8
TRINITY_DN54_c0_g1_i1.p1	TRINITY_DN18075_c0_g1_i1.p1	21.053	209	1379	645	6.23e-05	38.9	15.1559	32.4031
TRINITY_DN58313_c0_g1_i1.p1	TRINITY_DN33832_c0_g1_i10.p1	33.962	53	104	1697	6.92e-07	38.5	50.9615	3.12316
TRINITY_DN58313_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i11.p1	34.091	44	104	1744	9.62e-06	35.4	42.3077	2.52294
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN9986_c0_g1_i1.p1	68.319	565	1516	564	0.0	789	37.2691	100.177
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN12134_c0_g1_i3.p1	33.965	1425	1516	1395	0.0	705	93.9974	102.151
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN662_c0_g4_i1.p1	32.448	1393	1516	1345	0.0	673	91.8865	103.569
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN5424_c0_g1_i1.p1	32.006	1406	1516	1366	0.0	656	92.7441	102.928
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN9474_c0_g1_i1.p1	32.411	1410	1516	1452	0.0	644	93.0079	97.1074
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN9474_c0_g1_i1.p1	28.037	214	1516	1452	2.45e-18	83.6	14.1161	14.7383
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN4518_c0_g1_i1.p1	31.156	1393	1516	1363	0.0	641	91.8865	102.201
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN4518_c0_g1_i1.p1	22.025	563	1516	1363	6.27e-17	79.0	37.1372	41.3059
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN254_c0_g1_i11.p1	32.599	1408	1516	1595	0.0	632	92.876	88.2759
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN18452_c0_g1_i1.p1	38.147	928	1516	1399	0.0	622	61.2137	66.3331
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN18452_c0_g1_i1.p1	31.392	395	1516	1399	1.92e-56	207	26.0554	28.2345
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN54_c0_g1_i1.p1	31.432	824	1516	1379	1.36e-102	352	54.3536	59.7534
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN54_c0_g1_i1.p1	36.784	541	1516	1379	3.97e-98	338	35.686	39.2313
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN54_c0_g1_i1.p1	22.645	552	1516	1379	1.55e-14	70.9	36.4116	40.029
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN54_c0_g1_i1.p1	26.244	221	1516	1379	1.69e-14	70.9	14.5778	16.0261
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN20355_c0_g1_i13.p1	26.154	715	1516	888	4.43e-72	252	47.1636	80.518
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN20355_c0_g1_i13.p1	30.055	183	1516	888	4.83e-14	68.9	12.0712	20.6081
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN4426_c0_g1_i3.p1	28.195	532	1516	707	3.56e-45	167	35.0923	75.2475
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN4426_c0_g1_i3.p1	23.188	552	1516	707	4.70e-24	101	36.4116	78.0764
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN33353_c0_g1_i3.p1	26.144	459	1516	849	1.48e-38	148	30.277	54.0636
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN33353_c0_g1_i3.p1	24.124	485	1516	849	1.35e-26	109	31.9921	57.126
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN1124_c0_g1_i10.p1	35.443	237	1516	1273	4.24e-36	141	15.6332	18.6174
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN1124_c0_g1_i10.p1	32.692	208	1516	1273	4.58e-28	115	13.7203	16.3394
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN1124_c0_g1_i10.p1	28.617	311	1516	1273	8.92e-26	107	20.5145	24.4305
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN1124_c0_g1_i10.p1	32.018	228	1516	1273	3.00e-24	102	15.0396	17.9104
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN11773_c0_g1_i7.p1	28.772	285	1516	768	9.25e-30	119	18.7995	37.1094
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN11773_c0_g1_i7.p1	27.575	301	1516	768	8.23e-24	100	19.8549	39.1927
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN9037_c0_g1_i11.p1	35.160	219	1516	851	4.39e-29	117	14.4459	25.7344
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN9037_c0_g1_i11.p1	25.000	276	1516	851	1.58e-20	90.1	18.2058	32.4324
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN9037_c0_g1_i11.p1	25.893	224	1516	851	7.27e-04	35.8	14.7757	26.322
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN16854_c0_g2_i2.p1	31.873	251	1516	548	5.91e-27	109	16.5567	45.8029
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN16854_c0_g2_i2.p1	25.806	248	1516	548	7.04e-15	71.2	16.3588	45.2555
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN5175_c0_g1_i3.p1	26.180	233	1516	722	5.35e-17	78.6	15.3694	32.2715
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN5175_c0_g1_i3.p1	26.852	216	1516	722	2.01e-10	57.0	14.248	29.9169
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN1442_c0_g1_i7.p1	23.333	390	1516	795	2.67e-14	69.7	25.7256	49.0566
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN1442_c0_g1_i7.p1	24.766	214	1516	795	2.80e-07	47.0	14.1161	26.9182
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN2350_c0_g1_i14.p1	24.242	231	1516	791	4.07e-14	69.3	15.2375	29.2035
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN2350_c0_g1_i14.p1	25.248	202	1516	791	3.13e-04	37.0	13.3245	25.5373
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN44328_c0_g1_i1.p1	24.107	112	1516	114	1.81e-11	55.1	7.38786	98.2456
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN30_c14_g1_i4.p1	27.350	234	1516	669	2.84e-11	59.7	15.4354	34.9776
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN30_c14_g1_i4.p1	20.909	220	1516	669	8.94e-06	42.0	14.5119	32.8849
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN11606_c0_g1_i6.p1	25.234	214	1516	1641	3.00e-11	60.1	14.1161	13.0408
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN11606_c0_g1_i6.p1	25.431	232	1516	1641	1.48e-08	51.2	15.3034	14.1377
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN1142_c1_g1_i12.p1	28.019	207	1516	764	3.04e-11	59.7	13.6544	27.0942
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN1142_c1_g1_i12.p1	23.214	168	1516	764	3.27e-04	37.0	11.0818	21.9895
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN9946_c0_g2_i2.p1	27.315	216	1516	621	6.57e-10	55.5	14.248	34.7826
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN10989_c0_g1_i5.p1	28.244	131	1516	198	1.37e-09	52.0	8.64116	66.1616
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN10989_c0_g1_i5.p1	24.324	111	1516	198	3.26e-04	35.8	7.3219	56.0606
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN264_c0_g1_i11.p1	25.444	169	1516	1744	3.57e-09	53.5	11.1478	9.69037
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN264_c0_g1_i11.p1	21.811	243	1516	1744	2.07e-06	44.3	16.029	13.9335
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN264_c0_g1_i11.p1	23.392	171	1516	1744	5.10e-06	43.1	11.2797	9.80505
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN264_c0_g1_i11.p1	21.918	219	1516	1744	1.68e-04	38.1	14.4459	12.5573
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN332_c0_g1_i5.p1	25.385	260	1516	698	1.75e-08	50.8	17.1504	37.2493
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN332_c0_g1_i5.p1	22.747	233	1516	698	1.15e-04	38.5	15.3694	33.3811
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN4644_c0_g1_i1.p1	21.750	400	1516	638	6.11e-08	48.9	26.3852	62.6959
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN4644_c0_g1_i1.p1	28.667	150	1516	638	0.001	35.4	9.89446	23.511
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN4709_c2_g1_i1.p1	26.573	286	1516	668	9.68e-08	48.5	18.8654	42.8144
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN4709_c2_g1_i1.p1	24.359	234	1516	668	1.89e-04	37.7	15.4354	35.0299
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN12905_c0_g2_i1.p1	29.500	200	1516	629	1.27e-07	48.1	13.1926	31.7965
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN33832_c0_g1_i10.p1	23.502	217	1516	1697	1.84e-07	47.8	14.314	12.7873
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN33832_c0_g1_i10.p1	25.592	211	1516	1697	1.31e-05	41.6	13.9182	12.4337
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN33832_c0_g1_i10.p1	22.120	217	1516	1697	1.88e-05	41.2	14.314	12.7873
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN33832_c0_g1_i10.p1	21.076	223	1516	1697	2.56e-05	40.8	14.7098	13.1408
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN7214_c0_g1_i11.p1	26.201	229	1516	655	2.62e-07	47.0	15.1055	34.9618
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN7214_c0_g1_i11.p1	26.396	197	1516	655	7.35e-07	45.4	12.9947	30.0763
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN4830_c1_g1_i1.p1	25.500	200	1516	879	1.51e-06	44.7	13.1926	22.7531
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN13145_c0_g1_i1.p1	24.845	161	1516	593	2.11e-06	43.9	10.6201	27.1501
TRINITY_DN662_c0_g1_i2.p1	TRINITY_DN37894_c0_g1_i1.p1	29.592	98	1516	125	7.87e-06	39.3	6.46438	78.4
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN5424_c0_g1_i1.p1	53.558	1363	1345	1366	0.0	1512	101.338	99.7804
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN12134_c0_g1_i3.p1	48.223	1379	1345	1395	0.0	1315	102.528	98.853
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN18452_c0_g1_i1.p1	42.446	1390	1345	1399	0.0	1102	103.346	99.3567
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN4518_c0_g1_i1.p1	41.074	1378	1345	1363	0.0	1034	102.454	101.101
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN9474_c0_g1_i1.p1	36.919	1376	1345	1452	0.0	847	102.305	94.7658
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN662_c0_g1_i2.p1	33.189	1383	1345	1516	0.0	682	102.825	91.2269
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN54_c0_g1_i1.p1	51.316	532	1345	1379	4.73e-170	537	39.5539	38.5787
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN54_c0_g1_i1.p1	35.888	783	1345	1379	3.94e-154	494	58.2156	56.7803
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN54_c0_g1_i1.p1	28.507	221	1345	1379	2.01e-15	73.6	16.4312	16.0261
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN54_c0_g1_i1.p1	26.866	268	1345	1379	4.99e-14	68.9	19.9257	19.4344
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN254_c0_g1_i11.p1	27.376	1410	1345	1595	1.13e-137	453	104.833	88.4013
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN20355_c0_g1_i13.p1	27.778	702	1345	888	2.35e-69	244	52.1933	79.0541
TRINITY_DN662_c0_g4_i1.p1	TRINITY_DN20355_c0_g1_i13.p1	26.047	215	1345	888	9.36e-11	58.2	15.9851	24.2117
